,YEAR,ROUND,HSEED,HTEAM,fav_prob,upset_prob,LSEED,LTEAM,G,W,ADJOE,ADJDE,BARTHAG,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,X2P_O,X2P_D,X3P_O,X3P_D,ADJ_T,WAB
1321,2023,1,6,Kentucky,27.16%,0.728411194,14,Grand Canyon,-3,-3,4.8,-7.7,0.2362,-1.7,1.6,-1.1,1.8,8.2,-4.8,-5.3,-3.3,-0.1,1.5,-2.2,1.1,1,5.5
1322,2023,1,6,Kentucky,25.69%,0.743059832,14,UC Santa Barbara,-2,-6,5.8,-6.9,0.2413,-3,-1,0.5,-1.9,12.1,-0.6,-2.4,0.7,-4.4,-0.6,0.3,-1.4,1.3,3.1
1323,2023,1,6,Kentucky,49.84%,0.501638821,15,Vermont,-1,-2,6.4,-3.6,0.1732,-3.7,-1.9,3.1,0,19.4,3,4.1,3,-5.1,-1.7,-0.8,-1.5,1.3,5.7
1324,2023,1,6,Kentucky,20.07%,0.799346189,15,Colgate,-2,-5,4.3,-7,0.2063,-7.4,-3.1,2.4,-0.8,13.8,1.4,4.9,9.6,-6.7,-3.2,-5.5,-1.8,-1.8,5.5
1325,2023,1,6,Kentucky,90.75%,0.092467215,15,Princeton,3,0,8,-3.8,0.2142,-1.3,0.8,0.4,2.3,10.3,2.7,0.3,0.6,-3.1,1.1,1.4,0,-1.5,5.1
1326,2023,1,6,Kentucky,36.75%,0.63251767,15,UNC Asheville,-2,-6,14.2,-3.9,0.3792,-2.7,0.8,-2.7,-1.1,12.9,-3.2,-8.8,3.1,-1,-0.8,-3.4,2.6,-2.4,3.7
1327,2023,1,6,Kentucky,15.89%,0.841084483,16,Northern Kentucky,-2,-1,13.7,-3.1,0.3451,1.4,-2.5,-0.2,-6.4,7.4,-7.3,5.1,-0.9,2.7,-0.6,0.2,-3.6,4.1,8.5
1328,2023,1,6,Kentucky,44.91%,0.55093372,16,Texas A&M Corpus Chris,-1,-2,10.7,-8.2,0.4042,0,-3.6,-0.7,-4.1,6.2,-2.4,-1.9,-8.7,1.4,-5.8,-1.5,-0.2,-3.2,7.9
1329,2023,1,6,Kentucky,30.03%,0.699686899,16,Howard,-2,-1,13.6,-7.4,0.4586,-0.8,-1.8,-5.5,-3.9,4.9,-6.1,-0.3,-4.7,0.5,-2.5,-1.8,-0.5,-3,9.2
1330,2023,1,6,Kentucky,54.99%,0.450107135,16,Southeast Missouri State,-3,2,16.5,-9.1,0.5743,1.2,-2.8,0,-2.2,13.4,-2.4,-5.8,-13.7,0.4,-2.5,2.1,-2.2,-6.2,13.4
1331,2023,1,6,Kentucky,73.06%,0.269370053,16,Texas Southern,-2,7,20.4,-6.1,0.6008,5,-0.5,-3,-1.7,9.4,-2.2,-2.4,-8.2,3,-0.4,6.7,-0.5,-3.4,15.3
1332,2023,1,6,Kentucky,30.66%,0.693444701,16,Fairleigh Dickinson,-2,2,10.9,-19.4,0.6528,-0.3,-7,1,-4.6,7.3,-3.4,4.6,-4.9,-1,-7.8,1,-3.8,-2.8,14.2
1333,2023,1,7,Texas A&M,89.71%,0.102853387,7,Michigan State,3,6,2.1,-1.4,0.0398,-2.6,-0.2,1.9,6.4,9.3,5.2,20.1,6.5,1.3,-1.2,-6.7,0.8,1.3,1.7
1334,2023,1,7,Texas A&M,77.70%,0.223048373,7,Northwestern,2,4,6.5,1.6,0.0518,1.8,-0.5,3.5,-0.6,8.4,3.1,16.2,3.5,2.5,0.8,0.7,-1.6,1.2,2.6
1335,2023,1,7,Texas A&M,34.54%,0.654552905,7,Missouri,1,1,-3.4,-9.5,0.0929,-6.1,-4.4,2.3,-3.2,9.9,-6.9,16.4,-0.1,-6.9,-4.3,-3.3,-3.1,-3.1,0.1
1336,2023,1,7,Texas A&M,45.09%,0.549097502,8,Memphis,0,-1,-0.5,-0.2,-0.0018,-4.2,1.1,-0.1,0.2,5.7,-1.9,10,0.2,-4.1,0.2,-2.8,1.5,-5.3,-1
1337,2023,1,7,Texas A&M,77.21%,0.227862223,8,Arkansas,1,5,2.7,1.8,0.005,-3,1.4,0,0.7,6.2,2.2,7.1,-3.8,-4.8,0.5,1.1,1.7,-3.4,3.2
1338,2023,1,7,Texas A&M,68.12%,0.318810293,8,Maryland,1,4,1.9,-1.4,0.0372,-2.1,0,2.1,2.7,6.5,3.2,12.1,7.3,-3,-0.3,-0.2,0.2,1.5,3.3
1339,2023,1,7,Texas A&M,77.28%,0.227183591,8,Iowa,2,6,-5.5,-9.6,0.0634,-2.9,-5.4,4.2,2.6,4.5,2.8,13.3,11.7,-3.1,-5.2,-1.5,-4.3,-3.4,3.9
1340,2023,1,7,Texas A&M,74.17%,0.258284604,9,West Virginia,1,6,-2.3,-2.5,0.0062,-2.7,-2.8,-0.2,0.2,3,1.1,6.2,-3.4,-2.3,-3.1,-2,-1.8,-2.5,2.3
1341,2023,1,7,Texas A&M,79.20%,0.208025203,9,Auburn,2,5,2,0.3,0.0162,-0.6,2.3,0.2,1.8,3.4,-1.6,10.4,-4,-2,0.5,1.4,3.5,-1.5,2.6
1342,2023,1,7,Texas A&M,36.26%,0.637391637,9,Florida Atlantic,0,-6,2.3,-1.3,0.0417,-6,2,1.6,2.8,6.3,5.9,16.4,8.4,-5.3,2.6,-4.4,0.3,-2,-0.2
1343,2023,1,7,Texas A&M,80.78%,0.192158696,9,Illinois,2,5,5,-1.1,0.0757,-2.6,1,0.1,2.5,4.4,3.6,12.1,5.5,-6.3,2.1,1.9,-1.3,-3.5,3.4
1344,2023,1,7,Texas A&M,62.03%,0.379727546,10,Utah State,0,-1,-2.1,-3.4,0.0192,-6.6,0.1,0.9,5.3,9.3,5.6,10.4,4.9,-5.1,1.5,-5.7,-2,-2.6,0.2
1345,2023,1,7,Texas A&M,72.42%,0.275794467,10,Boise State,1,1,4.7,0.8,0.0406,-2.9,0.6,1.6,3.4,10.3,6.6,15.2,7.7,-1.7,-0.4,-3.2,1.3,-0.3,1.2
1346,2023,1,7,Texas A&M,75.60%,0.243993141,10,USC,2,3,2.5,-2.9,0.0688,-2.3,2.7,0.2,3,7.7,-2.6,12.1,5.3,-2.1,5,-1.7,-1.1,-2,2
1347,2023,1,7,Texas A&M,52.83%,0.471682685,10,Penn State,-1,3,-1.8,-6.8,0.0702,-6.5,-1.3,4.6,8,17.9,5.3,24.5,9.2,-4.5,-1.4,-5.7,-1,1.6,2.7
1348,2023,1,7,Texas A&M,61.02%,0.3897745,11,North Carolina State,1,2,1,-5,0.0813,-2.8,-1.9,4.7,2,6,3.8,20.6,1.1,-2.5,-3.2,-2.1,0.1,-3.2,3.2
1349,2023,1,7,Texas A&M,62.68%,0.373170795,11,Mississippi State,1,4,11,3.1,0.0949,2.1,1.7,-1,-0.9,1.5,1.4,11.3,7.5,-1.5,1.2,6.2,1.5,2.5,3.3
1350,2023,1,7,Texas A&M,79.02%,0.209798523,11,Providence,2,4,-0.6,-7.2,0.0958,-2.5,-2.1,1.4,4.2,1.5,3.7,9.1,9.6,-1.9,-2.2,-2.3,-1.6,-0.8,3.1
1351,2023,1,7,Texas A&M,87.78%,0.122231973,11,Nevada,2,3,4.9,-2.4,0.097,-1.5,-1.1,3.1,2.4,13.8,5.3,6.4,3.7,-1.3,-1.9,-1,-0.2,0.2,2.7
1352,2023,1,7,Texas A&M,57.74%,0.422641363,11,Arizona State,0,3,8.6,0,0.1151,1.5,1.5,1.4,0.5,7.1,-1.4,15.1,1.7,1.1,3.6,1.4,-1.3,-2.2,2.8
1353,2023,1,7,Texas A&M,67.89%,0.321085453,11,Pittsburgh,1,3,1.2,-8.9,0.159,-4.2,-1.3,1.9,4.4,6.3,2.2,13.5,4.5,-3.7,-1.2,-3.2,-1.1,-1.1,4.6
1354,2023,1,7,Texas A&M,56.21%,0.437865503,12,Drake,0,-2,4.4,-1.6,0.0757,-4.1,0.6,2.8,3.4,12.4,8,17.1,8.4,-2.9,-0.1,-3.9,1.1,-0.2,4.3
1355,2023,1,7,Texas A&M,44.76%,0.552375288,12,VCU,0,-2,9,1.1,0.098,-3.2,0.9,-1.2,-3,7.7,0.6,4.1,4.6,-3.3,1.2,-1.9,0,-1.9,3
1356,2023,1,7,Texas A&M,32.64%,0.673641843,12,Oral Roberts,0,-5,1.6,-6.4,0.1167,-7.1,-0.6,5.1,3.5,12.2,3,21.3,13.1,-7.6,0.8,-4.2,-1.9,-4.3,2.1
1357,2023,1,7,Texas A&M,38.35%,0.616471429,12,College of Charleston,0,-6,4.8,-3.7,0.1199,-2.5,0,1.6,1.8,1.6,4.9,13.2,10.4,-3.9,-1.7,-0.5,2,-5,2.3
1358,2023,1,7,Texas A&M,33.59%,0.664127097,13,Iona,0,-2,5.1,-3.4,0.1186,-2.8,2,3,0.2,4.7,-0.1,16.9,3.9,-1.8,0.4,-3.2,3.1,-2.5,5.6
1359,2023,1,7,Texas A&M,36.54%,0.634640356,13,Kent State,0,-3,7.4,-2.1,0.135,-2.3,0.7,2,-1.5,5.8,0.2,13.9,-3.7,-3.2,-0.4,-0.4,1.4,-1.9,3
1360,2023,1,7,Texas A&M,65.19%,0.348146952,13,Louisiana Lafayette,1,-1,2.7,-7.7,0.164,-4,-2.7,0.8,3,2.9,4,8.2,1.3,-3.2,-1.8,-3.8,-3.6,-2.3,4.4
1361,2023,1,7,Texas A&M,42.13%,0.578707885,13,Furman,0,-2,1.3,-9.9,0.1827,-6.6,-2.7,2.5,2.7,7.1,3.3,11.2,3.3,-10.1,-3.8,-1.6,-0.8,-2.3,6
1362,2023,1,7,Texas A&M,70.75%,0.292497875,14,Montana State,0,0,9.5,-3.3,0.2078,-1.9,-1.5,0.7,1,11,4.9,1.5,-0.4,-3.4,-0.6,0.8,-2.5,-0.2,6.7
1363,2023,1,7,Texas A&M,61.52%,0.384827349,14,Kennesaw State,0,-1,8.7,-6.3,0.2658,-3.9,-3.3,0.4,1.5,9.2,4.6,9.4,-1.1,-2.3,-3.1,-4.3,-2.5,-2.4,5.3
1364,2023,1,7,Texas A&M,50.09%,0.499126857,14,Grand Canyon,-1,1,3.1,-11.8,0.2691,-3.9,0.7,-0.1,6.1,6.2,0.1,8.1,1.9,-1.5,0.6,-4.8,0.3,1.2,7.6
1365,2023,1,7,Texas A&M,48.20%,0.517958324,14,UC Santa Barbara,0,-2,4.1,-11,0.2742,-5.2,-1.9,1.5,2.4,10.1,4.3,11,5.9,-5.8,-1.5,-2.3,-2.2,1.5,5.2
1366,2023,1,7,Texas A&M,72.78%,0.272195124,15,Vermont,1,2,4.7,-7.7,0.2061,-5.9,-2.8,4.1,4.3,17.4,7.9,17.5,8.2,-6.5,-2.6,-3.4,-2.3,1.5,7.8
1367,2023,1,7,Texas A&M,40.32%,0.596798699,15,Colgate,0,-1,2.6,-11.1,0.2392,-9.6,-4,3.4,3.5,11.8,6.3,18.3,14.8,-8.1,-4.1,-8.1,-2.6,-1.6,7.6
1368,2023,1,7,Texas A&M,96.35%,0.036475938,15,Princeton,5,4,6.3,-7.9,0.2471,-3.5,-0.1,1.4,6.6,8.3,7.6,13.7,5.8,-4.5,0.2,-1.2,-0.8,-1.3,7.2
1369,2023,1,7,Texas A&M,60.99%,0.390065669,15,UNC Asheville,0,-2,12.5,-8,0.4121,-4.9,-0.1,-1.7,3.2,10.9,1.7,4.6,8.3,-2.4,-1.7,-6,1.8,-2.2,5.8
1370,2023,1,7,Texas A&M,33.71%,0.662901285,16,Northern Kentucky,0,3,12,-7.2,0.378,-0.8,-3.4,0.8,-2.1,5.4,-2.4,18.5,4.3,1.3,-1.5,-2.4,-4.4,4.3,10.6
1371,2023,1,7,Texas A&M,68.69%,0.313108817,16,Texas A&M Corpus Chris,1,2,9,-12.3,0.4371,-2.2,-4.5,0.3,0.2,4.2,2.5,11.5,-3.5,0,-6.7,-4.1,-1,-3,10
1372,2023,1,7,Texas A&M,53.60%,0.463996976,16,Howard,0,3,11.9,-11.5,0.4915,-3,-2.7,-4.5,0.4,2.9,-1.2,13.1,0.5,-0.9,-3.4,-4.4,-1.3,-2.8,11.3
1373,2023,1,7,Texas A&M,76.68%,0.233204043,16,Southeast Missouri State,-1,6,14.8,-13.2,0.6072,-1,-3.7,1,2.1,11.4,2.5,7.6,-8.5,-1,-3.4,-0.5,-3,-6,15.5
1374,2023,1,7,Texas A&M,87.95%,0.120480256,16,Texas Southern,0,11,18.7,-10.2,0.6337,2.8,-1.4,-2,2.6,7.4,2.7,11,-3,1.6,-1.3,4.1,-1.3,-3.2,17.4
1375,2023,1,7,Texas A&M,54.33%,0.456660091,16,Fairleigh Dickinson,0,6,9.2,-23.5,0.6857,-2.5,-7.9,2,-0.3,5.3,1.5,18,0.3,-2.4,-8.7,-1.6,-4.6,-2.6,16.3
1376,2023,1,7,Michigan State,31.61%,0.683874857,7,Northwestern,-1,-2,4.4,3,0.012,4.4,-0.3,1.6,-7,-0.9,-2.1,-3.9,-3,1.2,2,7.4,-2.4,-0.1,0.9
1377,2023,1,7,Michigan State,6.55%,0.934547583,7,Missouri,-2,-5,-5.5,-8.1,0.0531,-3.5,-4.2,0.4,-9.6,0.6,-12.1,-3.7,-6.6,-8.2,-3.1,3.4,-3.9,-4.4,-1.6
1378,2023,1,7,Michigan State,9.83%,0.901734853,8,Memphis,-3,-7,-2.6,1.2,-0.0416,-1.6,1.3,-2,-6.2,-3.6,-7.1,-10.1,-6.3,-5.4,1.4,3.9,0.7,-6.6,-2.7
1379,2023,1,7,Michigan State,31.02%,0.689804263,8,Arkansas,-2,-1,0.6,3.2,-0.0348,-0.4,1.6,-1.9,-5.7,-3.1,-3,-13,-10.3,-6.1,1.7,7.8,0.9,-4.7,1.5
1380,2023,1,7,Michigan State,22.09%,0.779091792,8,Maryland,-2,-2,-0.2,0,-0.0026,0.5,0.2,0.2,-3.7,-2.8,-2,-8,0.8,-4.3,0.9,6.5,-0.6,0.2,1.6
1381,2023,1,7,Michigan State,31.10%,0.688977457,8,Iowa,-1,0,-7.6,-8.2,0.0236,-0.3,-5.2,2.3,-3.8,-4.8,-2.4,-6.8,5.2,-4.4,-4,5.2,-5.1,-4.7,2.2
1382,2023,1,7,Michigan State,27.59%,0.724066371,9,West Virginia,-2,0,-4.4,-1.1,-0.0336,-0.1,-2.6,-2.1,-6.2,-6.3,-4.1,-13.9,-9.9,-3.6,-1.9,4.7,-2.6,-3.8,0.6
1383,2023,1,7,Michigan State,33.56%,0.664353504,9,Auburn,-1,-1,-0.1,1.7,-0.0236,2,2.5,-1.7,-4.6,-5.9,-6.8,-9.7,-10.5,-3.3,1.7,8.1,2.7,-2.8,0.9
1384,2023,1,7,Michigan State,7.02%,0.929804304,9,Florida Atlantic,-3,-12,0.2,0.1,0.0019,-3.4,2.2,-0.3,-3.6,-3,0.7,-3.7,1.9,-6.6,3.8,2.3,-0.5,-3.3,-1.9
1385,2023,1,7,Michigan State,35.81%,0.641891243,9,Illinois,-1,-1,2.9,0.3,0.0359,0,1.2,-1.8,-3.9,-4.9,-1.6,-8,-1,-7.6,3.3,8.6,-2.1,-4.8,1.7
1386,2023,1,7,Michigan State,17.82%,0.821848447,10,Utah State,-3,-7,-4.2,-2,-0.0206,-4,0.3,-1,-1.1,0,0.4,-9.7,-1.6,-6.4,2.7,1,-2.8,-3.9,-1.5
1387,2023,1,7,Michigan State,25.84%,0.741581917,10,Boise State,-2,-5,2.6,2.2,0.0008,-0.3,0.8,-0.3,-3,1,1.4,-4.9,1.2,-3,0.8,3.5,0.5,-1.6,-0.5
1388,2023,1,7,Michigan State,29.14%,0.708625104,10,USC,-1,-3,0.4,-1.5,0.029,0.3,2.9,-1.7,-3.4,-1.6,-7.8,-8,-1.2,-3.4,6.2,5,-1.9,-3.3,0.3
1389,2023,1,7,Michigan State,12.94%,0.870595648,10,Penn State,-4,-3,-3.9,-5.4,0.0304,-3.9,-1.1,2.7,1.6,8.6,0.1,4.4,2.7,-5.8,-0.2,1,-1.8,0.3,1
1390,2023,1,7,Michigan State,17.20%,0.827978257,11,North Carolina State,-2,-4,-1.1,-3.6,0.0415,-0.2,-1.7,2.8,-4.4,-3.3,-1.4,0.5,-5.4,-3.8,-2,4.6,-0.7,-4.5,1.5
1391,2023,1,7,Michigan State,18.23%,0.817721834,11,Mississippi State,-2,-2,8.9,4.5,0.0551,4.7,1.9,-2.9,-7.3,-7.8,-3.8,-8.8,1,-2.8,2.4,12.9,0.7,1.2,1.6
1392,2023,1,7,Michigan State,33.33%,0.666741938,11,Providence,-1,-2,-2.7,-5.8,0.056,0.1,-1.9,-0.5,-2.2,-7.8,-1.5,-11,3.1,-3.2,-1,4.4,-2.4,-2.1,1.4
1393,2023,1,7,Michigan State,48.80%,0.512038801,11,Nevada,-1,-3,2.8,-1,0.0572,1.1,-0.9,1.2,-4,4.5,0.1,-13.7,-2.8,-2.6,-0.7,5.7,-1,-1.1,1
1394,2023,1,7,Michigan State,15.35%,0.84653598,11,Arizona State,-3,-3,6.5,1.4,0.0753,4.1,1.7,-0.5,-5.9,-2.2,-6.6,-5,-4.8,-0.2,4.8,8.1,-2.1,-3.5,1.1
1395,2023,1,7,Michigan State,21.91%,0.780886207,11,Pittsburgh,-2,-3,-0.9,-7.5,0.1192,-1.6,-1.1,0,-2,-3,-3,-6.6,-2,-5,0,3.5,-1.9,-2.4,2.9
1396,2023,1,7,Michigan State,14.56%,0.854432408,12,Drake,-3,-8,2.3,-0.2,0.0359,-1.5,0.8,0.9,-3,3.1,2.8,-3,1.9,-4.2,1.1,2.8,0.3,-1.5,2.6
1397,2023,1,7,Michigan State,9.71%,0.90290248,12,VCU,-3,-8,6.9,2.5,0.0582,-0.6,1.1,-3.1,-9.4,-1.6,-4.6,-16,-1.9,-4.6,2.4,4.8,-0.8,-3.2,1.3
1398,2023,1,7,Michigan State,6.04%,0.939592294,12,Oral Roberts,-3,-11,-0.5,-5,0.0769,-4.5,-0.4,3.2,-2.9,2.9,-2.2,1.2,6.6,-8.9,2,2.5,-2.7,-5.6,0.4
1399,2023,1,7,Michigan State,7.63%,0.923735913,12,College of Charleston,-3,-12,2.7,-2.3,0.0801,0.1,0.2,-0.3,-4.6,-7.7,-0.3,-6.9,3.9,-5.2,-0.5,6.2,1.2,-6.3,0.6
1400,2023,1,7,Michigan State,6.29%,0.937107255,13,Iona,-3,-8,3,-2,0.0788,-0.2,2.2,1.1,-6.2,-4.6,-5.3,-3.2,-2.6,-3.1,1.6,3.5,2.3,-3.8,3.9
1401,2023,1,7,Michigan State,7.10%,0.92902464,13,Kent State,-3,-9,5.3,-0.7,0.0952,0.3,0.9,0.1,-7.9,-3.5,-5,-6.2,-10.2,-4.5,0.8,6.3,0.6,-3.2,1.3
1402,2023,1,7,Michigan State,19.90%,0.800980171,13,Louisiana Lafayette,-2,-7,0.6,-6.3,0.1242,-1.4,-2.5,-1.1,-3.4,-6.4,-1.2,-11.9,-5.2,-4.5,-0.6,2.9,-4.4,-3.6,2.7
1403,2023,1,7,Michigan State,8.81%,0.911903197,13,Furman,-3,-8,-0.8,-8.5,0.1429,-4,-2.5,0.6,-3.7,-2.2,-1.9,-8.9,-3.2,-11.4,-2.6,5.1,-1.6,-3.6,4.3
1404,2023,1,7,Michigan State,24.30%,0.757007574,14,Montana State,-3,-6,7.4,-1.9,0.168,0.7,-1.3,-1.2,-5.4,1.7,-0.3,-18.6,-6.9,-4.7,0.6,7.5,-3.3,-1.5,5
1405,2023,1,7,Michigan State,17.50%,0.824988541,14,Kennesaw State,-3,-7,6.6,-4.9,0.226,-1.3,-3.1,-1.5,-4.9,-0.1,-0.6,-10.7,-7.6,-3.6,-1.9,2.4,-3.3,-3.7,3.6
1406,2023,1,7,Michigan State,11.75%,0.882480626,14,Grand Canyon,-4,-5,1,-10.4,0.2293,-1.3,0.9,-2,-0.3,-3.1,-5.1,-12,-4.6,-2.8,1.8,1.9,-0.5,-0.1,5.9
1407,2023,1,7,Michigan State,10.99%,0.890073337,14,UC Santa Barbara,-3,-8,2,-9.6,0.2344,-2.6,-1.7,-0.4,-4,0.8,-0.9,-9.1,-0.6,-7.1,-0.3,4.4,-3,0.2,3.5
1408,2023,1,7,Michigan State,26.19%,0.738099195,15,Vermont,-2,-4,2.6,-6.3,0.1663,-3.3,-2.6,2.2,-2.1,8.1,2.7,-2.6,1.7,-7.8,-1.4,3.3,-3.1,0.2,6.1
1409,2023,1,7,Michigan State,8.23%,0.917720443,15,Colgate,-3,-7,0.5,-9.7,0.1994,-7,-3.8,1.5,-2.9,2.5,1.1,-1.8,8.3,-9.4,-2.9,-1.4,-3.4,-2.9,5.9
1410,2023,1,7,Michigan State,77.80%,0.221953491,15,Princeton,2,-2,4.2,-6.5,0.2073,-0.9,0.1,-0.5,0.2,-1,2.4,-6.4,-0.7,-5.8,1.4,5.5,-1.6,-2.6,5.5
1411,2023,1,7,Michigan State,17.18%,0.828152523,15,UNC Asheville,-3,-8,10.4,-6.6,0.3723,-2.3,0.1,-3.6,-3.2,1.6,-3.5,-15.5,1.8,-3.7,-0.5,0.7,1,-3.5,4.1
1412,2023,1,7,Michigan State,6.32%,0.936782886,16,Northern Kentucky,-3,-3,9.9,-5.8,0.3382,1.8,-3.2,-1.1,-8.5,-3.9,-7.6,-1.6,-2.2,0,-0.3,4.3,-5.2,3,8.9
1413,2023,1,7,Michigan State,22.55%,0.774518095,16,Texas A&M Corpus Chris,-2,-4,6.9,-10.9,0.3973,0.4,-4.3,-1.6,-6.2,-5.1,-2.7,-8.6,-10,-1.3,-5.5,2.6,-1.8,-4.3,8.3
1414,2023,1,7,Michigan State,13.29%,0.867077769,16,Howard,-3,-3,9.8,-10.1,0.4517,-0.4,-2.5,-6.4,-6,-6.4,-6.4,-7,-6,-2.2,-2.2,2.3,-2.1,-4.1,9.6
1415,2023,1,7,Michigan State,30.38%,0.696210972,16,Southeast Missouri State,-4,0,12.7,-11.8,0.5674,1.6,-3.5,-0.9,-4.3,2.1,-2.7,-12.5,-15,-2.3,-2.2,6.2,-3.8,-7.3,13.8
1416,2023,1,7,Michigan State,49.21%,0.507933356,16,Texas Southern,-3,5,16.6,-8.8,0.5939,5.4,-1.2,-3.9,-3.8,-1.9,-2.5,-9.1,-9.5,0.3,-0.1,10.8,-2.1,-4.5,15.7
1417,2023,1,7,Michigan State,13.64%,0.863636805,16,Fairleigh Dickinson,-3,0,7.1,-22.1,0.6459,0.1,-7.7,0.1,-6.7,-4,-3.7,-2.1,-6.2,-3.7,-7.5,5.1,-5.4,-3.9,14.6
1418,2023,1,7,Northwestern,14.92%,0.850790404,7,Missouri,-1,-3,-9.9,-11.1,0.0411,-7.9,-3.9,-1.2,-2.6,1.5,-10,0.2,-3.6,-9.4,-5.1,-4,-1.5,-4.3,-2.5
1419,2023,1,7,Northwestern,21.44%,0.785620457,8,Memphis,-2,-5,-7,-1.8,-0.0536,-6,1.6,-3.6,0.8,-2.7,-5,-6.2,-3.3,-6.6,-0.6,-3.5,3.1,-6.5,-3.6
1420,2023,1,7,Northwestern,52.96%,0.470354574,8,Arkansas,-1,1,-3.8,0.2,-0.0468,-4.8,1.9,-3.5,1.3,-2.2,-0.9,-9.1,-7.3,-7.3,-0.3,0.4,3.3,-4.6,0.6
1421,2023,1,7,Northwestern,41.52%,0.58478706,8,Maryland,-1,0,-4.6,-3,-0.0146,-3.9,0.5,-1.4,3.3,-1.9,0.1,-4.1,3.8,-5.5,-1.1,-0.9,1.8,0.3,0.7
1422,2023,1,7,Northwestern,53.06%,0.469392775,8,Iowa,0,2,-12,-11.2,0.0116,-4.7,-4.9,0.7,3.2,-3.9,-0.3,-2.9,8.2,-5.6,-6,-2.2,-2.7,-4.6,1.3
1423,2023,1,7,Northwestern,48.83%,0.511697209,9,West Virginia,-1,2,-8.8,-4.1,-0.0456,-4.5,-2.3,-3.7,0.8,-5.4,-2,-10,-6.9,-4.8,-3.9,-2.7,-0.2,-3.7,-0.3
1424,2023,1,7,Northwestern,55.85%,0.441477107,9,Auburn,0,1,-4.5,-1.3,-0.0356,-2.4,2.8,-3.3,2.4,-5,-4.7,-5.8,-7.5,-4.5,-0.3,0.7,5.1,-2.7,0
1425,2023,1,7,Northwestern,15.90%,0.841009942,9,Florida Atlantic,-2,-10,-4.2,-2.9,-0.0101,-7.8,2.5,-1.9,3.4,-2.1,2.8,0.2,4.9,-7.8,1.8,-5.1,1.9,-3.2,-2.8
1426,2023,1,7,Northwestern,58.28%,0.41718424,9,Illinois,0,1,-1.5,-2.7,0.0239,-4.4,1.5,-3.4,3.1,-4,0.5,-4.1,2,-8.8,1.3,1.2,0.3,-4.7,0.8
1427,2023,1,7,Northwestern,35.18%,0.648167987,10,Utah State,-2,-5,-8.6,-5,-0.0326,-8.4,0.6,-2.6,5.9,0.9,2.5,-5.8,1.4,-7.6,0.7,-6.4,-0.4,-3.8,-2.4
1428,2023,1,7,Northwestern,46.60%,0.534017755,10,Boise State,-1,-3,-1.8,-0.8,-0.0112,-4.7,1.1,-1.9,4,1.9,3.5,-1,4.2,-4.2,-1.2,-3.9,2.9,-1.5,-1.4
1429,2023,1,7,Northwestern,50.73%,0.492698158,10,USC,0,-1,-4,-4.5,0.017,-4.1,3.2,-3.3,3.6,-0.7,-5.7,-4.1,1.8,-4.6,4.2,-2.4,0.5,-3.2,-0.6
1430,2023,1,7,Northwestern,27.12%,0.728754044,10,Penn State,-3,-1,-8.3,-8.4,0.0184,-8.3,-0.8,1.1,8.6,9.5,2.2,8.3,5.7,-7,-2.2,-6.4,0.6,0.4,0.1
1431,2023,1,7,Northwestern,34.22%,0.657785395,11,North Carolina State,-1,-2,-5.5,-6.6,0.0295,-4.6,-1.4,1.2,2.6,-2.4,0.7,4.4,-2.4,-5,-4,-2.8,1.7,-4.4,0.6
1432,2023,1,7,Northwestern,35.82%,0.641771897,11,Mississippi State,-1,0,4.5,1.5,0.0431,0.3,2.2,-4.5,-0.3,-6.9,-1.7,-4.9,4,-4,0.4,5.5,3.1,1.3,0.7
1433,2023,1,7,Northwestern,55.59%,0.444124504,11,Providence,0,0,-7.1,-8.8,0.044,-4.3,-1.6,-2.1,4.8,-6.9,0.6,-7.1,6.1,-4.4,-3,-3,0,-2,0.5
1434,2023,1,7,Northwestern,70.47%,0.295304075,11,Nevada,0,-1,-1.6,-4,0.0452,-3.3,-0.6,-0.4,3,5.4,2.2,-9.8,0.2,-3.8,-2.7,-1.7,1.4,-1,0.1
1435,2023,1,7,Northwestern,31.22%,0.687780061,11,Arizona State,-2,-1,2.1,-1.6,0.0633,-0.3,2,-2.1,1.1,-1.3,-4.5,-1.1,-1.8,-1.4,2.8,0.7,0.3,-3.4,0.2
1436,2023,1,7,Northwestern,41.27%,0.587323775,11,Pittsburgh,-1,-1,-5.3,-10.5,0.1072,-6,-0.8,-1.6,5,-2.1,-0.9,-2.7,1,-6.2,-2,-3.9,0.5,-2.3,2
1437,2023,1,7,Northwestern,29.90%,0.700959594,12,Drake,-2,-6,-2.1,-3.2,0.0239,-5.9,1.1,-0.7,4,4,4.9,0.9,4.9,-5.4,-0.9,-4.6,2.7,-1.4,1.7
1438,2023,1,7,Northwestern,21.22%,0.787843188,12,VCU,-2,-6,2.5,-0.5,0.0462,-5,1.4,-4.7,-2.4,-0.7,-2.5,-12.1,1.1,-5.8,0.4,-2.6,1.6,-3.1,0.4
1439,2023,1,7,Northwestern,13.87%,0.861332789,12,Oral Roberts,-2,-9,-4.9,-8,0.0649,-8.9,-0.1,1.6,4.1,3.8,-0.1,5.1,9.6,-10.1,0,-4.9,-0.3,-5.5,-0.5
1440,2023,1,7,Northwestern,17.13%,0.828679691,12,College of Charleston,-2,-10,-1.7,-5.3,0.0681,-4.3,0.5,-1.9,2.4,-6.8,1.8,-3,6.9,-6.4,-2.5,-1.2,3.6,-6.2,-0.3
