"","YEAR","ROUND","HSEED","HTEAM","LSEED","LTEAM","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","X3PR","X3PRD","ADJ_T","WAB"
"418",2024,1,2,"Tennessee",10,"Boise State",2,2,1.59999999999999,-6.59999999999999,0.0844,-0.100000000000001,-4.4,-1.9,2.1,-0.100000000000001,5.5,-1.8,2.7,0.399999999999999,-7.8,-0.599999999999994,0.799999999999997,1.5,4.5,2.60000000000001,4.9
"419",2024,1,2,"Tennessee",10,"Colorado",-2,0,-1.60000000000001,-6.8,0.0516,-3.8,-3.9,-3.5,3.7,0,4.6,-1,7.7,-2,-5.8,-5.2,-0.5,10.9,6.1,1.5,4.1
"420",2024,1,2,"Tennessee",10,"Colorado State",0,0,1.8,-6.89999999999999,0.0922000000000001,-3.1,-3.9,-0.200000000000001,2,8.1,1.1,1.7,4,-6,-4.2,1,-2.6,3,7.4,3.40000000000001,4.3
"421",2024,1,2,"Tennessee",10,"Virginia",-1,1,11,-0.799999999999997,0.1235,2.2,-0.800000000000004,1.4,-0.400000000000002,6.4,0.5,9.2,10.1,4.8,-2.3,-2.09999999999999,1,8.59999999999999,1.5,9.2,4.6
"422",2024,1,2,"Tennessee",10,"Nevada",0,-2,0.5,-6.8,0.0750000000000001,-1.8,-2.8,-0.4,1.6,4.9,1.4,-11.9,1.5,-1,-4.8,-2.3,0.0999999999999979,7.7,0.399999999999999,2.40000000000001,3.1
"423",2024,1,2,"Tennessee",11,"Duquesne",-2,0,9.3,-4.89999999999999,0.177,1.4,-2.6,-2.9,-0.600000000000001,2.5,-1.4,1.2,0.5,2,-4.1,0.300000000000004,-0.300000000000001,1.59999999999999,4.1,2.90000000000001,7.6
"424",2024,1,2,"Tennessee",11,"North Carolina State",-4,2,1.59999999999999,-10,0.1401,0.799999999999997,-5.1,0.9,1,3.8,-0.699999999999999,1.8,3.9,1.5,-5.2,-0.399999999999999,-3.5,7.8,6.1,1.3,6.4
"425",2024,1,2,"Tennessee",11,"Oregon",-2,1,2.3,-8.39999999999999,0.1233,-0.299999999999997,-6.1,-0.200000000000001,1,3.7,1.5,2,3,-1.1,-7.3,0.600000000000001,-2.9,4.59999999999999,5.2,2.10000000000001,4.4
"426",2024,1,2,"Tennessee",11,"New Mexico",-2,-2,0.799999999999997,-4.3,0.0455,0.5,-2.6,0.699999999999999,-0.600000000000001,-1,1.6,1.2,2.3,0.200000000000003,-4.90000000000001,0.800000000000004,0.799999999999997,11.5,4.8,-3.59999999999999,4.1
"427",2024,1,2,"Tennessee",12,"UAB",-1,1,2.89999999999999,-15.1,0.2748,1.4,-5.6,-2.1,2.8,-2.9,-2.4,-6.2,4.4,1.2,-5.90000000000001,1.1,-3.6,10,4.7,1.5,8.5
"428",2024,1,2,"Tennessee",12,"James Madison",-1,-7,3.59999999999999,-9.2,0.1602,-2.9,-1.3,-0.0999999999999996,-0.900000000000002,0.399999999999999,1,0.0999999999999943,0.699999999999996,-2.6,-4.5,-2.3,2.8,3.2,6.3,-0.599999999999994,4.3
"429",2024,1,2,"Tennessee",12,"McNeese State",3,-6,4.3,-9.8,0.1858,-3.4,-2.4,0.4,-4.1,0.299999999999997,-1.8,-6.3,1.9,-1.2,-2,-5.2,-1.6,7.7,-6.7,3.90000000000001,5.1
"430",2024,1,2,"Tennessee",12,"Grand Canyon",0,-5,4.5,-8.59999999999999,0.1649,-0.5,-0.5,-3.2,-1,-2.2,-1,-11,1,-0.699999999999996,-0.100000000000001,-0.199999999999996,-1.2,5.2,7.8,1.2,4.5
"431",2024,1,2,"Tennessee",13,"Yale",3,2,5.8,-8.89999999999999,0.1945,-0.799999999999997,-4.3,0.5,2.9,4,4.6,7.4,6.8,-0.899999999999999,-4.5,-0.399999999999999,-2.6,6,0,4.60000000000001,8.3
"432",2024,1,2,"Tennessee",13,"Vermont",0,-4,11.1,-7.5,0.2789,-0.299999999999997,-1.3,0.799999999999999,3.8,10,5.3,4.6,9.9,-1.5,-2.1,0.700000000000003,-0.100000000000001,-2.8,4.9,5.90000000000001,7
"433",2024,1,2,"Tennessee",13,"Samford",0,-5,3.89999999999999,-11.2,0.2067,-5.4,-4.6,-3.5,-2.8,2.2,-3.4,-2.1,-1.2,-3.9,-5.2,-5.09999999999999,-2.5,0.399999999999999,1.3,-3.39999999999999,5.73
"434",2024,1,2,"Tennessee",13,"Charleston",-1,-3,2.3,-14,0.2363,-0.899999999999999,-5.2,0.299999999999999,2.5,-1.1,2,7.4,7.5,-1,-6.2,-0.599999999999994,-2.4,-5.8,4.5,-0.799999999999997,7.4
"435",2024,1,2,"Tennessee",14,"Morehead State",2,-2,8.89999999999999,-12.2,0.3493,-2.9,-0.300000000000004,-3.9,3.4,0.399999999999999,2.2,3,3.09999999999999,-4,-1.1,-1.09999999999999,0.299999999999997,-3.8,10.2,4.90000000000001,9.2
"436",2024,1,2,"Tennessee",14,"Oakland",-2,1,7.8,-13.4,0.3529,-0.600000000000001,-5.2,-1.6,2.6,1.8,0,3.4,9,-0.199999999999996,-6.2,-0.899999999999999,-2.5,0.5,0.699999999999996,2.40000000000001,10
"437",2024,1,2,"Tennessee",14,"Akron",0,0,10.6,-10.4,0.3429,-0.5,-3.2,-2.6,2.3,2.9,3,0.699999999999996,6.8,-3.2,-6.40000000000001,2.2,1.4,-0.200000000000003,4.6,3.5,10.3
"438",2024,1,2,"Tennessee",14,"Colgate",-1,-1,13.3,-10.6,0.4254,-1.9,-1.8,-1.7,2.8,7.4,4.1,6.7,11.3,-1.7,-4.40000000000001,-1.5,1.5,3,1.8,3,9.9
"439",2024,1,2,"Tennessee",15,"South Dakota State",1,2,8,-13.2,0.3546,-3.8,-5.4,-1.8,2.4,8,3.3,3.9,8.4,-4.3,-4.7,-2,-3.8,1.09999999999999,-5.7,1.3,13.2
"440",2024,1,2,"Tennessee",15,"Western Kentucky",2,2,10.4,-10.6,0.3444,-0.399999999999999,-2.9,-3.7,0.299999999999997,3.9,1.9,1.4,2.4,-0.5,-4,-0.199999999999996,-0.800000000000004,10.3,1.3,-5.89999999999999,12.4
"441",2024,1,2,"Tennessee",15,"Saint Peter's",1,5,18.8,-9,0.5344,6.5,-1.2,-5,-1.4,-2.7,-0.799999999999997,-3.8,-6.5,9.2,-2.1,0.300000000000004,-0.100000000000001,10.2,6.9,5.2,14.6
"442",2024,1,2,"Tennessee",15,"Long Beach State",-1,3,10.2,-16.8,0.5069,2.6,-5.8,-2.5,0.399999999999999,-0.899999999999999,-1,-3.8,3.2,1.9,-5.7,2.9,-3.7,13,-2.2,-2.2,13.8
"443",2024,1,2,"Tennessee",16,"Stetson",1,2,7.3,-22.8,0.5823,-1.9,-6.6,-1.2,5.4,4.9,-2.6,2.6,9.9,-0.899999999999999,-7.90000000000001,-2.3,-3.1,-0.5,4,3.2,12.6
"444",2024,1,2,"Tennessee",16,"Longwood",1,3,11.6,-13.6,0.4614,2.1,-5.9,-3.4,-0.700000000000003,-4.3,3.1,-5.2,-0.300000000000004,3,-6.6,0,-3.2,13,1.9,2.40000000000001,14.4
"445",2024,1,2,"Tennessee",16,"Grambling State",1,4,17.9,-14.8,0.6577,3.3,-3.7,-5.9,-0.100000000000001,4.3,-4.1,-5.3,1.9,4.6,-4.1,0.100000000000001,-2.3,11.5,8,4.3,13.8
"446",2024,1,2,"Tennessee",16,"Montana State",1,7,12.7,-14.6,0.5189,-2.4,-6.9,-2.2,0.299999999999997,11.7,0,3.6,-1.2,-1.8,-9.8,-2.2,-1.2,-0.100000000000001,6,0.700000000000003,18.4
"447",2024,1,2,"Tennessee",16,"Howard",0,6,11.1,-21.7,0.6469,-0.5,-5.5,-6.8,2.2,-1,-2.1,-7.90000000000001,-3.3,2.4,-6.5,-3.3,-2.6,2.4,8.2,1.5,17.9
"448",2024,1,2,"Tennessee",16,"Wagner",3,8,20.6,-13.8,0.6983,6.9,-3,-1.3,1.9,2.9,1.6,7.5,5.9,8.8,-6.6,2.6,1.5,3.09999999999999,0.199999999999996,7.90000000000001,17.5
"449",2024,1,2,"Arizona",3,"Illinois",-1,-1,-3.8,-7.5,0.0305,1.2,0.700000000000003,1,5.8,0.0999999999999943,-3,-1.09999999999999,-1.4,-0.100000000000001,1.2,2.2,-0.899999999999999,-5.7,10.3,2.09999999999999,-1.1
"450",2024,1,2,"Arizona",3,"Kentucky",1,2,-1.5,-8.60000000000001,0.0592,-2.4,-0.799999999999997,1.9,2.1,7.4,-7.1,6.3,-7.7,-0.100000000000001,-2,-4.1,0.799999999999997,-4.7,-1.7,-0.5,2
"451",2024,1,2,"Arizona",3,"Creighton",1,2,0.900000000000006,-2.90000000000001,0.0237000000000001,-2.5,2.3,0.800000000000001,6.9,10.4,-1.5,12.2,9.5,-6,2.09999999999999,1,1.2,-16.3,11,5.09999999999999,0.5
"452",2024,1,2,"Arizona",3,"Baylor",1,2,-0.700000000000003,-6.30000000000001,0.0423,-0.600000000000001,-2.59999999999999,-1.6,1,1.2,-4,-3.8,-5.2,1.2,-4.1,-2.3,-0.100000000000001,-5.7,2.7,6.3,-0.199999999999999
"453",2024,1,2,"Arizona",4,"Auburn",-1,-2,0.799999999999997,1.5,-0.00470000000000004,0.899999999999999,5.3,1.2,-0.0999999999999979,3.4,-7.2,-1.5,-15.3,-0.299999999999997,5,1.9,3.6,-4.9,4.90000000000001,2.2,-0.6
"454",2024,1,2,"Arizona",4,"Duke",1,1,0.700000000000003,-3.2,0.0254,-0.200000000000003,-0.299999999999997,1.8,1.2,4.5,-2.8,2.90000000000001,-1.9,0.200000000000003,-1.3,-0.600000000000001,0.799999999999997,-4.8,2.7,5.09999999999999,1.6
"455",2024,1,2,"Arizona",4,"Kansas",2,3,8,0.899999999999991,0.0415,1.6,1.1,-0.299999999999997,1.3,11,-3.3,3.90000000000001,-2.8,-0.199999999999996,2.5,3.8,-0.399999999999999,2.9,-2.9,3.09999999999999,0.6
"456",2024,1,2,"Arizona",4,"Alabama",1,4,-3.7,-8.5,0.04,-1.3,-1.2,0.100000000000001,2.5,1.4,-6.8,1.5,-13.9,-3,-3.3,0.600000000000001,1.5,-14.2,1.5,-0.5,1.5
"457",2024,1,2,"Arizona",5,"San Diego State",1,1,10,-0.300000000000011,0.0737,5.2,1.5,0.100000000000001,0.100000000000001,3.59999999999999,-4.9,-0.799999999999997,-7.6,3,-0.5,5.8,2.9,-5.2,-2.3,5.90000000000001,2.3
"458",2024,1,2,"Arizona",5,"Wisconsin",-2,3,1.7,-5.2,0.0508,2.6,-3.5,1.5,1.2,5.8,-1.4,3.2,-7.5,2,-2.6,2.3,-3.7,-2.8,3.8,7,1.6
"459",2024,1,2,"Arizona",5,"Gonzaga",2,0,0.200000000000003,-5,0.0375,-1.7,1.40000000000001,2.1,1.6,3,-4.1,5.2,-0.100000000000001,-3.7,2.7,1.6,-0.600000000000001,1.2,1.3,2.90000000000001,2.4
"460",2024,1,2,"Arizona",5,"Saint Mary's",1,-1,5.7,-0.100000000000009,0.0328,1.9,3.6,0.100000000000001,1.4,-2.7,0.700000000000003,8.4,-6.5,1.6,4.2,1.6,1,-4.1,9.2,9.9,3.5
"461",2024,1,2,"Arizona",6,"BYU",0,2,0.900000000000006,-5.40000000000001,0.0459,-0.100000000000001,0.700000000000003,0.900000000000002,2.1,3.5,-1.6,11.4,-6.4,-3.4,-0.400000000000006,2.3,1.6,-18.1,4.1,3,2
"462",2024,1,2,"Arizona",6,"Texas Tech",0,2,4,-4.80000000000001,0.068,2.2,-0.399999999999999,-0.399999999999999,1.1,6.1,-7.2,2.1,-0.900000000000002,3.1,-1.8,0.600000000000001,1.3,-8.5,-0.799999999999997,5.59999999999999,1.5
"463",2024,1,2,"Arizona",6,"South Carolina",0,-1,7.09999999999999,-5.30000000000001,0.1106,4.2,0.700000000000003,0.600000000000001,3.2,3.2,-4.9,4.9,-5.1,3.5,1,3.6,-0.200000000000003,-8.4,7,9,0.2
"464",2024,1,2,"Arizona",6,"Clemson",1,4,4.8,-5.7,0.0879,1.1,0,1.2,4.5,8.6,-2.1,6.1,-5.5,0.200000000000003,0.699999999999996,1.7,-0.600000000000001,-7.6,-2.4,5.8,4
"465",2024,1,2,"Arizona",7,"Washington State",0,1,8.7,-3,0.097,2.9,1.40000000000001,0,2.2,3.4,-1.8,5,-7,2,0.899999999999999,3.1,1.4,0.600000000000001,6.7,7.09999999999999,3
"466",2024,1,2,"Arizona",7,"Florida",-2,1,1.8,-5.7,0.0575,3.5,-0.0999999999999943,0.300000000000001,3.6,-1.2,-5.8,-1.9,-8.5,2.9,-1.2,2.9,1.2,-1.9,5.5,0.400000000000006,1.9
"467",2024,1,2,"Arizona",7,"Texas",1,5,2.5,-4.7,0.052,1.3,-0.299999999999997,-0.5,-0.5,5.8,-6.9,6.3,-9.3,1.2,0.399999999999999,1,-1.4,-2.3,5.8,4.8,3.7
"468",2024,1,2,"Arizona",7,"Dayton",2,1,4.09999999999999,-7.10000000000001,0.0979,-1.6,0.800000000000004,0.300000000000001,2.4,9.4,-5.9,-0.5,3.9,0.899999999999999,-0.400000000000006,-3.1,1.7,-11.9,-2.2,8,2.3
"469",2024,1,2,"Arizona",8,"Florida Atlantic",0,0,4.2,-9.40000000000001,0.1356,0,-1,0.300000000000001,1.6,2.5,-6.1,1.90000000000001,-1.8,-1.4,-1.5,1.5,-0.200000000000003,-6.2,1.90000000000001,4.09999999999999,3.7
"470",2024,1,2,"Arizona",8,"Nebraska",0,2,5.8,-2,0.0527,1.8,2.40000000000001,0.200000000000001,1.7,8.5,-6.9,4.3,-2,1.8,2.59999999999999,1.3,1.5,-11.9,-3.5,3.3,2.5
"471",2024,1,2,"Arizona",8,"Utah State",2,-2,7.40000000000001,-6.80000000000001,0.1382,0.899999999999999,-0.899999999999999,0.400000000000002,1.7,7.8,-2.3,-3.3,-4.7,-2.5,-5.3,5,4.4,-0.799999999999997,1.5,3.5,1.6
"472",2024,1,2,"Arizona",8,"Mississippi State",-1,4,8.90000000000001,-1.30000000000001,0.0754,3.3,1,-2.6,-0.0999999999999979,0.899999999999999,-4.5,-1.2,-6.7,1.2,-2.40000000000001,4.6,4,-5.6,-2.9,4.8,4.1
"473",2024,1,2,"Arizona",9,"Northwestern",1,4,4.3,-5.60000000000001,0.0809,1.8,-2.9,2.8,-0.699999999999999,10.6,-5.1,6.8,-13.7,4.9,-2.5,-2.3,-2.5,-4.2,1.3,8.3,3.4
"474",2024,1,2,"Arizona",9,"Texas A&M",-1,5,6.5,-5.30000000000001,0.1027,9.6,-1.4,1.9,1.2,-5.6,-4.9,-1.5,-5.5,7.6,-1.7,8.7,-0.5,-5.5,-6.7,6.40000000000001,4.65
"475",2024,1,2,"Arizona",9,"TCU",0,4,7,-3.5,0.0836,3.1,-1.59999999999999,-1.8,-2.7,0.799999999999997,-5.5,1.6,-10,3.4,-3.1,1.5,0.600000000000001,2.4,3,2.09999999999999,3.6
"476",2024,1,2,"Arizona",9,"Michigan State",0,6,8.8,0.299999999999997,0.0543,3.5,0.700000000000003,1.4,-0.599999999999998,6.4,-5.6,6.8,-6.9,4.1,0.699999999999996,1.2,0.600000000000001,2.4,-3.09999999999999,6.7,4.69
"477",2024,1,2,"Arizona",10,"Drake",0,-3,6.7,-6.60000000000001,0.1243,0.100000000000001,-2.3,2.2,0.700000000000003,12.1,1,4.1,-5.3,-0.5,-4.1,0.600000000000001,0.399999999999999,-7,-1.09999999999999,4.2,3.2
"478",2024,1,2,"Arizona",10,"Boise State",3,3,7.5,-4.2,0.0988,3.4,-1.09999999999999,-0.399999999999999,1.3,3.8,0,0.600000000000001,-7.4,3.4,-4.3,2.3,2.8,-7.2,1.3,5.40000000000001,4
"479",2024,1,2,"Arizona",10,"Colorado",-1,1,4.3,-4.40000000000001,0.066,-0.299999999999997,-0.599999999999994,-2,2.9,3.9,-0.899999999999999,1.40000000000001,-2.4,1,-2.3,-2.3,1.5,2.2,2.90000000000001,4.3,3.2
"480",2024,1,2,"Arizona",10,"Colorado State",1,1,7.7,-4.5,0.1066,0.399999999999999,-0.599999999999994,1.3,1.2,12,-4.4,4.1,-6.1,-3,-0.700000000000003,3.9,-0.600000000000001,-5.7,4.2,6.2,3.4
"481",2024,1,2,"Arizona",10,"Virginia",0,2,16.9,1.59999999999999,0.1379,5.7,2.5,2.9,-1.2,10.3,-5,11.6,0,7.8,1.2,0.800000000000004,3,-0.100000000000001,-1.7,12,3.7
"482",2024,1,2,"Arizona",10,"Nevada",1,-1,6.40000000000001,-4.40000000000001,0.0894,1.7,0.5,1.1,0.800000000000001,8.8,-4.1,-9.5,-8.6,2,-1.3,0.600000000000001,2.1,-1,-2.8,5.2,2.2
"483",2024,1,2,"Arizona",11,"Duquesne",-1,1,15.2,-2.5,0.1914,4.9,0.700000000000003,-1.4,-1.4,6.4,-6.9,3.6,-9.6,5,-0.600000000000001,3.2,1.7,-7.1,0.900000000000006,5.7,6.7
"484",2024,1,2,"Arizona",11,"North Carolina State",-3,3,7.5,-7.60000000000001,0.1545,4.3,-1.8,2.4,0.200000000000003,7.7,-6.2,4.2,-6.2,4.5,-1.7,2.5,-1.5,-0.899999999999999,2.90000000000001,4.09999999999999,5.5
"485",2024,1,2,"Arizona",11,"Oregon",-1,2,8.2,-6,0.1377,3.2,-2.8,1.3,0.200000000000003,7.6,-4,4.40000000000001,-7.1,1.9,-3.8,3.5,-0.899999999999999,-4.1,2,4.90000000000001,3.5
"486",2024,1,2,"Arizona",11,"New Mexico",-1,-1,6.7,-1.90000000000001,0.0599,4,0.700000000000003,2.2,-1.4,2.9,-3.9,3.6,-7.8,3.2,-1.40000000000001,3.7,2.8,2.8,1.6,-0.799999999999997,3.2
"487",2024,1,2,"Arizona",12,"UAB",0,2,8.8,-12.7,0.2892,4.9,-2.3,-0.599999999999998,2,1,-7.9,-3.8,-5.7,4.2,-2.40000000000001,4,-1.6,1.3,1.5,4.3,7.6
"488",2024,1,2,"Arizona",12,"James Madison",0,-6,9.5,-6.80000000000001,0.1746,0.600000000000001,2,1.4,-1.7,4.3,-4.5,2.5,-9.4,0.399999999999999,-1,0.600000000000001,4.8,-5.5,3.1,2.2,3.4
"489",2024,1,2,"Arizona",12,"McNeese State",4,-5,10.2,-7.40000000000001,0.2002,0.100000000000001,0.900000000000006,1.9,-4.9,4.2,-7.3,-3.9,-8.2,1.8,1.5,-2.3,0.399999999999999,-1,-9.9,6.7,4.2
"490",2024,1,2,"Arizona",12,"Grand Canyon",1,-4,10.4,-6.2,0.1793,3,2.8,-1.7,-1.8,1.7,-6.5,-8.59999999999999,-9.1,2.3,3.4,2.7,0.799999999999997,-3.5,4.6,4,3.6
"491",2024,1,2,"Arizona",13,"Yale",4,3,11.7,-6.5,0.2089,2.7,-1,2,2.1,7.9,-0.899999999999999,9.8,-3.3,2.1,-1,2.5,-0.600000000000001,-2.7,-3.2,7.40000000000001,7.4
"492",2024,1,2,"Arizona",13,"Vermont",1,-3,17,-5.10000000000001,0.2933,3.2,2,2.3,3,13.9,-0.199999999999999,7,-0.199999999999999,1.5,1.4,3.6,1.9,-11.5,1.7,8.7,6.1
"493",2024,1,2,"Arizona",13,"Samford",1,-4,9.8,-8.80000000000001,0.2211,-1.9,-1.3,-2,-3.6,6.1,-8.9,0.300000000000004,-11.3,-0.899999999999999,-1.7,-2.2,-0.5,-8.3,-1.9,-0.599999999999994,4.83
"494",2024,1,2,"Arizona",13,"Charleston",0,-2,8.2,-11.6,0.2507,2.6,-1.9,1.8,1.7,2.8,-3.5,9.8,-2.6,2,-2.7,2.3,-0.399999999999999,-14.5,1.3,2,6.5
"495",2024,1,2,"Arizona",14,"Morehead State",3,-1,14.8,-9.80000000000001,0.3637,0.600000000000001,3,-2.4,2.6,4.3,-3.3,5.4,-7,-1,2.4,1.8,2.3,-12.5,7,7.7,8.3
"496",2024,1,2,"Arizona",14,"Oakland",-1,2,13.7,-11,0.3673,2.9,-1.9,-0.0999999999999979,1.8,5.7,-5.5,5.8,-1.1,2.8,-2.7,2,-0.5,-8.2,-2.5,5.2,9.1
"497",2024,1,2,"Arizona",14,"Akron",1,1,16.5,-8,0.3573,3,0.100000000000001,-1.1,1.5,6.8,-2.5,3.1,-3.3,-0.199999999999996,-2.90000000000001,5.1,3.4,-8.9,1.40000000000001,6.3,9.4
"498",2024,1,2,"Arizona",14,"Colgate",0,0,19.2,-8.2,0.4398,1.6,1.5,-0.199999999999999,2,11.3,-1.4,9.1,1.2,1.3,-0.900000000000006,1.4,3.5,-5.7,-1.4,5.8,9
"499",2024,1,2,"Arizona",15,"South Dakota State",2,3,13.9,-10.8,0.369,-0.299999999999997,-2.09999999999999,-0.299999999999997,1.6,11.9,-2.2,6.3,-1.7,-1.3,-1.2,0.899999999999999,-1.8,-7.6,-8.9,4.09999999999999,12.3
"500",2024,1,2,"Arizona",15,"Western Kentucky",3,3,16.3,-8.2,0.3588,3.1,0.400000000000006,-2.2,-0.5,7.8,-3.6,3.8,-7.7,2.5,-0.5,2.7,1.2,1.6,-1.9,-3.09999999999999,11.5
"501",2024,1,2,"Arizona",15,"Saint Peter's",2,6,24.7,-6.60000000000001,0.5488,10,2.1,-3.5,-2.2,1.2,-6.3,-1.4,-16.6,12.2,1.4,3.2,1.9,1.5,3.7,8,13.7
"502",2024,1,2,"Arizona",15,"Long Beach State",0,4,16.1,-14.4,0.5213,6.1,-2.5,-1,-0.399999999999999,3,-6.5,-1.4,-6.9,4.9,-2.2,5.8,-1.7,4.3,-5.4,0.599999999999994,12.9
"503",2024,1,2,"Arizona",16,"Stetson",2,3,13.2,-20.4,0.5967,1.6,-3.3,0.300000000000001,4.6,8.8,-8.1,5,-0.199999999999999,2.1,-4.40000000000001,0.600000000000001,-1.1,-9.2,0.800000000000004,6,11.7
"504",2024,1,2,"Arizona",16,"Longwood",2,4,17.5,-11.2,0.4758,5.6,-2.59999999999999,-1.9,-1.5,-0.400000000000006,-2.4,-2.8,-10.4,6,-3.1,2.9,-1.2,4.3,-1.3,5.2,13.5
"505",2024,1,2,"Arizona",16,"Grambling State",2,5,23.8,-12.4,0.6721,6.8,-0.399999999999999,-4.4,-0.899999999999999,8.2,-9.6,-2.9,-8.2,7.6,-0.600000000000001,3,-0.300000000000004,2.8,4.8,7.09999999999999,12.9
"506",2024,1,2,"Arizona",16,"Montana State",2,8,18.6,-12.2,0.5333,1.1,-3.59999999999999,-0.699999999999999,-0.5,15.6,-5.5,6,-11.3,1.2,-6.3,0.700000000000003,0.799999999999997,-8.8,2.8,3.5,17.5
"507",2024,1,2,"Arizona",16,"Howard",1,7,17,-19.3,0.6613,3,-2.2,-5.3,1.4,2.9,-7.6,-5.5,-13.4,5.4,-3,-0.399999999999999,-0.600000000000001,-6.3,5,4.3,17
"508",2024,1,2,"Arizona",16,"Wagner",4,9,26.5,-11.4,0.7127,10.4,0.300000000000004,0.200000000000001,1.1,6.8,-3.9,9.9,-4.2,11.8,-3.1,5.5,3.5,-5.6,-3,10.7,16.6
"509",2024,1,3,"Illinois",3,"Kentucky",2,3,2.3,-1.10000000000001,0.0287000000000001,-3.6,-1.5,0.9,-3.7,7.3,-4.1,7.4,-6.3,0,-3.2,-6.3,1.7,1,-12,-2.59999999999999,3.1
"510",2024,1,3,"Illinois",3,"Creighton",2,3,4.7,4.59999999999999,-0.00679999999999992,-3.7,1.6,-0.200000000000001,1.1,10.3,1.5,13.3,10.9,-5.9,0.899999999999999,-1.2,2.09999999999999,-10.6,0.699999999999999,3,1.6
"511",2024,1,3,"Illinois",3,"Baylor",2,3,3.09999999999999,1.19999999999999,0.0118,-1.8,-3.3,-2.6,-4.8,1.1,-1,-2.7,-3.8,1.3,-5.3,-4.5,0.799999999999997,0,-7.6,4.2,0.9
"512",2024,1,3,"Illinois",4,"Auburn",0,-1,4.59999999999999,9,-0.0352,-0.300000000000004,4.6,0.199999999999999,-5.9,3.3,-4.2,-0.400000000000006,-13.9,-0.199999999999996,3.8,-0.300000000000004,4.5,0.799999999999997,-5.4,0.100000000000009,0.5
"513",2024,1,3,"Illinois",4,"Duke",2,2,4.5,4.3,-0.00509999999999999,-1.40000000000001,-1,0.799999999999999,-4.6,4.4,0.200000000000003,4,-0.5,0.300000000000004,-2.5,-2.8,1.7,0.899999999999999,-7.6,3,2.7
"514",2024,1,3,"Illinois",4,"Kansas",3,4,11.8,8.39999999999999,0.011,0.399999999999999,0.399999999999999,-1.3,-4.5,10.9,-0.299999999999997,5,-1.4,-0.0999999999999943,1.3,1.6,0.5,8.6,-13.2,1,1.7
"515",2024,1,3,"Illinois",4,"Alabama",2,5,0.0999999999999943,-1,0.00950000000000006,-2.5,-1.9,-0.9,-3.3,1.3,-3.8,2.59999999999999,-12.5,-2.9,-4.5,-1.6,2.4,-8.5,-8.8,-2.59999999999999,2.6
"516",2024,1,3,"Illinois",5,"San Diego State",2,2,13.8,7.19999999999999,0.0432,4,0.799999999999997,-0.9,-5.7,3.5,-1.9,0.299999999999997,-6.2,3.1,-1.7,3.6,3.8,0.5,-12.6,3.80000000000001,3.4
"517",2024,1,3,"Illinois",5,"Wisconsin",-1,4,5.5,2.3,0.0203,1.4,-4.2,0.5,-4.6,5.7,1.6,4.3,-6.1,2.1,-3.8,0.100000000000001,-2.8,2.9,-6.5,4.90000000000001,2.7
"518",2024,1,3,"Illinois",5,"Gonzaga",3,1,4,2.5,0.00700000000000001,-2.90000000000001,0.700000000000003,1.1,-4.2,2.90000000000001,-1.1,6.3,1.3,-3.59999999999999,1.5,-0.600000000000001,0.299999999999997,6.9,-9,0.800000000000011,3.5
"519",2024,1,3,"Illinois",5,"Saint Mary's",2,0,9.5,7.39999999999999,0.00230000000000008,0.699999999999996,2.9,-0.9,-4.4,-2.8,3.7,9.5,-5.1,1.7,3,-0.600000000000001,1.9,1.59999999999999,-1.1,7.8,4.6
"520",2024,1,3,"Illinois",6,"BYU",1,3,4.7,2.09999999999999,0.0154000000000001,-1.3,0,-0.0999999999999996,-3.7,3.40000000000001,1.4,12.5,-5,-3.3,-1.6,0.100000000000001,2.5,-12.4,-6.2,0.900000000000006,3.1
"521",2024,1,3,"Illinois",6,"Texas Tech",1,3,7.8,2.69999999999999,0.0375,1,-1.1,-1.4,-4.7,6,-4.2,3.2,0.5,3.2,-3,-1.6,2.2,-2.8,-11.1,3.5,2.6
"522",2024,1,3,"Illinois",6,"South Carolina",1,0,10.9,2.19999999999999,0.0801000000000001,3,0,-0.4,-2.6,3.1,-1.9,6,-3.7,3.6,-0.199999999999996,1.4,0.699999999999996,-2.7,-3.3,6.90000000000001,1.3
"523",2024,1,3,"Illinois",6,"Clemson",2,5,8.59999999999999,1.8,0.0574,-0.100000000000001,-0.700000000000003,0.199999999999999,-1.3,8.5,0.900000000000002,7.2,-4.1,0.300000000000004,-0.5,-0.5,0.299999999999997,-1.90000000000001,-12.7,3.7,5.1
"524",2024,1,3,"Illinois",7,"Washington State",1,2,12.5,4.5,0.0665,1.7,0.700000000000003,-1,-3.6,3.3,1.2,6.1,-5.6,2.1,-0.299999999999997,0.899999999999999,2.3,6.3,-3.6,5,4.1
"525",2024,1,3,"Illinois",7,"Florida",-1,2,5.59999999999999,1.8,0.027,2.3,-0.799999999999997,-0.700000000000001,-2.2,-1.3,-2.8,-0.800000000000004,-7.1,3,-2.4,0.699999999999996,2.09999999999999,3.8,-4.8,-1.69999999999999,3
"526",2024,1,3,"Illinois",7,"Texas",2,6,6.3,2.8,0.0215000000000001,0.0999999999999943,-1,-1.5,-6.3,5.7,-3.9,7.4,-7.9,1.3,-0.799999999999997,-1.2,-0.5,3.4,-4.5,2.7,4.8
