"","YEAR","ROUND","HSEED","HTEAM","LSEED","LTEAM","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB"
"1766",2023,1,9,"Illinois",13,"Kent State",-2,-8,2.39999999999999,-1,0.0593,0.300000000000004,-0.300000000000004,1.9,-4,1.4,-3.4,1.8,-9.2,3.09999999999999,-2.5,-2.3,2.7,1.60000000000001,-0.4
"1767",2023,1,9,"Illinois",13,"Louisiana Lafayette",-1,-6,-2.30000000000001,-6.59999999999999,0.0883,-1.4,-3.7,0.699999999999999,0.5,-1.5,0.400000000000002,-3.90000000000001,-4.2,3.09999999999999,-3.90000000000001,-5.7,-2.3,1.2,1
"1768",2023,1,9,"Illinois",13,"Furman",-2,-7,-3.7,-8.8,0.107,-4,-3.7,2.4,0.200000000000003,2.7,-0.300000000000001,-0.900000000000006,-2.2,-3.8,-5.90000000000001,-3.5,0.5,1.2,2.6
"1769",2023,1,9,"Illinois",14,"Montana State",-2,-5,4.5,-2.2,0.1321,0.700000000000003,-2.5,0.599999999999998,-1.5,6.6,1.3,-10.6,-5.9,2.9,-2.7,-1.1,-1.2,3.3,3.3
"1770",2023,1,9,"Illinois",14,"Kennesaw State",-2,-6,3.69999999999999,-5.2,0.1901,-1.3,-4.3,0.300000000000001,-1,4.8,1,-2.7,-6.6,4,-5.2,-6.2,-1.2,1.10000000000001,1.9
"1771",2023,1,9,"Illinois",14,"Grand Canyon",-3,-4,-1.90000000000001,-10.7,0.1934,-1.3,-0.300000000000004,-0.199999999999999,3.6,1.8,-3.5,-4,-3.6,4.8,-1.5,-6.7,1.6,4.7,4.2
"1772",2023,1,9,"Illinois",14,"UC Santa Barbara",-2,-7,-0.900000000000006,-9.89999999999999,0.1985,-2.6,-2.9,1.4,-0.0999999999999979,5.7,0.699999999999999,-1.1,0.400000000000002,0.5,-3.6,-4.2,-0.899999999999999,5,1.8
"1773",2023,1,9,"Illinois",15,"Vermont",-1,-3,-0.300000000000011,-6.59999999999999,0.1304,-3.3,-3.8,4,1.8,13,4.3,5.4,2.7,-0.200000000000003,-4.7,-5.3,-1,5,4.4
"1774",2023,1,9,"Illinois",15,"Colgate",-2,-6,-2.40000000000001,-10,0.1635,-7,-5,3.3,1,7.4,2.7,6.2,9.3,-1.8,-6.2,-10,-1.3,1.90000000000001,4.2
"1775",2023,1,9,"Illinois",15,"Princeton",3,-1,1.3,-6.8,0.1714,-0.899999999999999,-1.1,1.3,4.1,3.9,4,1.59999999999999,0.300000000000001,1.8,-1.90000000000001,-3.1,0.5,2.2,3.8
"1776",2023,1,9,"Illinois",15,"UNC Asheville",-2,-7,7.5,-6.89999999999999,0.3364,-2.3,-1.1,-1.8,0.700000000000003,6.5,-1.9,-7.5,2.8,3.9,-3.8,-7.9,3.1,1.3,2.4
"1777",2023,1,9,"Illinois",16,"Northern Kentucky",-2,-2,7,-6.09999999999999,0.3023,1.8,-4.4,0.699999999999999,-4.6,0.999999999999996,-6,6.4,-1.2,7.59999999999999,-3.6,-4.3,-3.1,7.8,7.2
"1778",2023,1,9,"Illinois",16,"Texas A&M Corpus Chris",-1,-3,4,-11.2,0.3614,0.399999999999999,-5.5,0.199999999999999,-2.3,-0.200000000000003,-1.1,-0.600000000000001,-9,6.3,-8.8,-6,0.300000000000004,0.5,6.6
"1779",2023,1,9,"Illinois",16,"Howard",-2,-2,6.89999999999999,-10.4,0.4158,-0.399999999999999,-3.7,-4.6,-2.1,-1.5,-4.8,1,-5,5.4,-5.5,-6.3,0,0.700000000000003,7.9
"1780",2023,1,9,"Illinois",16,"Southeast Missouri State",-3,1,9.8,-12.1,0.5315,1.6,-4.7,0.899999999999999,-0.399999999999999,7,-1.1,-4.5,-14,5.3,-5.5,-2.4,-1.7,-2.5,12.1
"1781",2023,1,9,"Illinois",16,"Texas Southern",-2,6,13.7,-9.09999999999999,0.558,5.4,-2.4,-2.1,0.100000000000001,3,-0.899999999999999,-1.1,-8.5,7.9,-3.40000000000001,2.2,0,0.299999999999997,14
"1782",2023,1,9,"Illinois",16,"Fairleigh Dickinson",-2,1,4.19999999999999,-22.4,0.61,0.100000000000001,-8.9,1.9,-2.8,0.899999999999999,-2.1,5.9,-5.2,3.9,-10.8,-3.5,-3.3,0.900000000000006,12.9
"1783",2023,1,10,"Utah State",10,"Boise State",1,2,6.8,4.2,0.0214,3.7,0.5,0.699999999999999,-1.9,1,1,4.8,2.8,3.4,-1.9,2.5,3.3,2.3,1
"1784",2023,1,10,"Utah State",10,"USC",2,4,4.60000000000001,0.5,0.0496,4.3,2.59999999999999,-0.700000000000003,-2.3,-1.6,-8.2,1.7,0.399999999999999,3,3.5,4,0.899999999999999,0.599999999999994,1.8
"1785",2023,1,10,"Utah State",10,"Penn State",-1,4,0.299999999999997,-3.40000000000001,0.051,0.100000000000001,-1.40000000000001,3.7,2.7,8.6,-0.300000000000001,14.1,4.3,0.600000000000001,-2.9,0,1,4.2,2.5
"1786",2023,1,10,"Utah State",11,"North Carolina State",1,3,3.10000000000001,-1.59999999999999,0.0621,3.8,-2,3.8,-3.3,-3.3,-1.8,10.2,-3.8,2.6,-4.7,3.6,2.09999999999999,-0.600000000000009,3
"1787",2023,1,10,"Utah State",11,"Mississippi State",1,5,13.1,6.5,0.0757,8.7,1.59999999999999,-1.9,-6.2,-7.8,-4.2,0.899999999999999,2.6,3.6,-0.300000000000004,11.9,3.5,5.09999999999999,3.1
"1788",2023,1,10,"Utah State",11,"Providence",2,5,1.5,-3.8,0.0766,4.1,-2.2,0.5,-1.1,-7.8,-1.9,-1.3,4.7,3.2,-3.7,3.4,0.399999999999999,1.8,2.9
"1789",2023,1,10,"Utah State",11,"Nevada",2,4,7,1,0.0778,5.1,-1.2,2.2,-2.9,4.5,-0.300000000000001,-4,-1.2,3.8,-3.4,4.7,1.8,2.8,2.5
"1790",2023,1,10,"Utah State",11,"Arizona State",0,4,10.7,3.40000000000001,0.0959,8.1,1.4,0.5,-4.8,-2.2,-7,4.7,-3.2,6.2,2.1,7.1,0.699999999999996,0.399999999999991,2.6
"1791",2023,1,10,"Utah State",11,"Pittsburgh",1,4,3.3,-5.5,0.1398,2.4,-1.40000000000001,1,-0.899999999999999,-3,-3.4,3.1,-0.400000000000002,1.4,-2.7,2.5,0.899999999999999,1.5,4.4
"1792",2023,1,10,"Utah State",12,"Drake",0,-1,6.5,1.8,0.0565,2.5,0.5,1.9,-1.9,3.1,2.4,6.7,3.5,2.2,-1.6,1.8,3.1,2.39999999999999,4.1
"1793",2023,1,10,"Utah State",12,"VCU",0,-1,11.1,4.5,0.0788,3.4,0.799999999999997,-2.1,-8.3,-1.6,-5,-6.3,-0.300000000000001,1.8,-0.300000000000004,3.8,2,0.700000000000003,2.8
"1794",2023,1,10,"Utah State",12,"Oral Roberts",0,-4,3.7,-3,0.0975,-0.5,-0.700000000000003,4.2,-1.8,2.9,-2.6,10.9,8.2,-2.5,-0.700000000000003,1.5,0.0999999999999943,-1.7,1.9
"1795",2023,1,10,"Utah State",12,"College of Charleston",0,-5,6.90000000000001,-0.299999999999997,0.1007,4.1,-0.100000000000001,0.699999999999999,-3.5,-7.7,-0.699999999999999,2.8,5.5,1.2,-3.2,5.2,4,-2.40000000000001,2.1
"1796",2023,1,10,"Utah State",13,"Iona",0,-1,7.2,0,0.0994,3.8,1.9,2.1,-5.1,-4.6,-5.7,6.5,-1,3.3,-1.1,2.5,5.1,0.0999999999999943,5.4
"1797",2023,1,10,"Utah State",13,"Kent State",0,-2,9.5,1.3,0.1158,4.3,0.599999999999994,1.1,-6.8,-3.5,-5.4,3.5,-8.6,1.9,-1.9,5.3,3.4,0.700000000000003,2.8
"1798",2023,1,10,"Utah State",13,"Louisiana Lafayette",1,0,4.8,-4.3,0.1448,2.6,-2.8,-0.100000000000001,-2.3,-6.4,-1.6,-2.2,-3.6,1.9,-3.3,1.9,-1.6,0.299999999999997,4.2
"1799",2023,1,10,"Utah State",13,"Furman",0,-1,3.40000000000001,-6.5,0.1635,0,-2.8,1.6,-2.6,-2.2,-2.3,0.799999999999997,-1.6,-5,-5.3,4.1,1.2,0.299999999999997,5.8
"1800",2023,1,10,"Utah State",14,"Montana State",0,1,11.6,0.0999999999999943,0.1886,4.7,-1.6,-0.200000000000003,-4.3,1.7,-0.699999999999999,-8.9,-5.3,1.7,-2.1,6.5,-0.5,2.39999999999999,6.5
"1801",2023,1,10,"Utah State",14,"Kennesaw State",0,0,10.8,-2.90000000000001,0.2466,2.7,-3.40000000000001,-0.5,-3.8,-0.100000000000001,-1,-1,-6,2.8,-4.6,1.4,-0.5,0.200000000000003,5.1
"1802",2023,1,10,"Utah State",14,"Grand Canyon",-1,2,5.2,-8.40000000000001,0.2499,2.7,0.599999999999994,-1,0.800000000000001,-3.1,-5.5,-2.3,-3,3.6,-0.899999999999999,0.899999999999999,2.3,3.8,7.4
"1803",2023,1,10,"Utah State",14,"UC Santa Barbara",0,-1,6.2,-7.59999999999999,0.255,1.4,-2,0.599999999999998,-2.9,0.799999999999997,-1.3,0.600000000000001,1,-0.699999999999996,-3,3.4,-0.200000000000003,4.09999999999999,5
"1804",2023,1,10,"Utah State",15,"Vermont",1,3,6.8,-4.3,0.1869,0.700000000000003,-2.90000000000001,3.2,-1,8.1,2.3,7.1,3.3,-1.4,-4.1,2.3,-0.300000000000004,4.09999999999999,7.6
"1805",2023,1,10,"Utah State",15,"Colgate",0,0,4.7,-7.7,0.22,-3,-4.1,2.5,-1.8,2.5,0.699999999999999,7.9,9.9,-3,-5.6,-2.4,-0.600000000000001,1,7.4
"1806",2023,1,10,"Utah State",15,"Princeton",5,5,8.40000000000001,-4.5,0.2279,3.1,-0.200000000000003,0.5,1.3,-1,2,3.3,0.899999999999999,0.600000000000001,-1.3,4.5,1.2,1.3,7
"1807",2023,1,10,"Utah State",15,"UNC Asheville",0,-1,14.6,-4.59999999999999,0.3929,1.7,-0.200000000000003,-2.6,-2.1,1.6,-3.9,-5.8,3.4,2.7,-3.2,-0.299999999999997,3.8,0.399999999999991,5.6
"1808",2023,1,10,"Utah State",16,"Northern Kentucky",0,4,14.1,-3.8,0.3588,5.8,-3.5,-0.100000000000001,-7.4,-3.9,-8,8.1,-0.600000000000001,6.4,-3,3.3,-2.40000000000001,6.9,10.4
"1809",2023,1,10,"Utah State",16,"Texas A&M Corpus Chris",1,3,11.1,-8.90000000000001,0.4179,4.4,-4.6,-0.600000000000001,-5.1,-5.1,-3.1,1.1,-8.4,5.1,-8.2,1.6,1,-0.400000000000006,9.8
"1810",2023,1,10,"Utah State",16,"Howard",0,4,14,-8.09999999999999,0.4723,3.6,-2.8,-5.4,-4.9,-6.4,-6.8,2.7,-4.4,4.2,-4.9,1.3,0.699999999999996,-0.200000000000003,11.1
"1811",2023,1,10,"Utah State",16,"Southeast Missouri State",-1,7,16.9,-9.8,0.588,5.6,-3.8,0.0999999999999979,-3.2,2.1,-3.1,-2.8,-13.4,4.1,-4.9,5.2,-1,-3.40000000000001,15.3
"1812",2023,1,10,"Utah State",16,"Texas Southern",0,12,20.8,-6.8,0.6145,9.4,-1.5,-2.9,-2.7,-1.9,-2.9,0.600000000000001,-7.9,6.7,-2.8,9.8,0.699999999999996,-0.600000000000009,17.2
"1813",2023,1,10,"Utah State",16,"Fairleigh Dickinson",0,7,11.3,-20.1,0.6665,4.1,-8,1.1,-5.6,-4,-4.1,7.6,-4.6,2.7,-10.2,4.1,-2.6,0,16.1
"1814",2023,1,10,"Boise State",10,"USC",1,2,-2.19999999999999,-3.7,0.0282,0.600000000000001,2.09999999999999,-1.4,-0.400000000000002,-2.6,-9.2,-3.1,-2.4,-0.399999999999999,5.4,1.5,-2.4,-1.7,0.8
"1815",2023,1,10,"Boise State",10,"Penn State",-2,2,-6.5,-7.60000000000001,0.0296000000000001,-3.6,-1.90000000000001,3,4.6,7.6,-1.3,9.3,1.5,-2.8,-1,-2.5,-2.3,1.90000000000001,1.5
"1816",2023,1,10,"Boise State",11,"North Carolina State",0,1,-3.69999999999999,-5.8,0.0407000000000001,0.100000000000001,-2.5,3.1,-1.4,-4.3,-2.8,5.4,-6.6,-0.799999999999997,-2.8,1.1,-1.2,-2.90000000000001,2
"1817",2023,1,10,"Boise State",11,"Mississippi State",0,3,6.30000000000001,2.3,0.0543,5,1.09999999999999,-2.6,-4.3,-8.8,-5.2,-3.9,-0.200000000000003,0.200000000000003,1.59999999999999,9.4,0.199999999999999,2.8,2.1
"1818",2023,1,10,"Boise State",11,"Providence",1,3,-5.3,-8,0.0552,0.399999999999999,-2.7,-0.199999999999999,0.800000000000001,-8.8,-2.9,-6.1,1.9,-0.199999999999996,-1.8,0.899999999999999,-2.9,-0.5,1.9
"1819",2023,1,10,"Boise State",11,"Nevada",1,2,0.200000000000003,-3.2,0.0564,1.4,-1.7,1.5,-1,3.5,-1.3,-8.8,-4,0.400000000000006,-1.5,2.2,-1.5,0.5,1.5
"1820",2023,1,10,"Boise State",11,"Arizona State",-1,2,3.90000000000001,-0.799999999999997,0.0745,4.4,0.899999999999999,-0.199999999999999,-2.9,-3.2,-8,-0.100000000000001,-6,2.8,4,4.6,-2.6,-1.90000000000001,1.6
"1821",2023,1,10,"Boise State",11,"Pittsburgh",0,2,-3.5,-9.7,0.1184,-1.3,-1.90000000000001,0.300000000000001,1,-4,-4.4,-1.7,-3.2,-2,-0.800000000000004,0,-2.4,-0.799999999999997,3.4
"1822",2023,1,10,"Boise State",12,"Drake",-1,-3,-0.299999999999997,-2.40000000000001,0.0351,-1.2,0,1.2,0,2.1,1.4,1.9,0.699999999999999,-1.2,0.299999999999997,-0.700000000000003,-0.199999999999999,0.0999999999999943,3.1
"1823",2023,1,10,"Boise State",12,"VCU",-1,-3,4.30000000000001,0.299999999999997,0.0574,-0.300000000000004,0.299999999999997,-2.8,-6.4,-2.6,-6,-11.1,-3.1,-1.59999999999999,1.59999999999999,1.3,-1.3,-1.59999999999999,1.8
"1824",2023,1,10,"Boise State",12,"Oral Roberts",-1,-6,-3.09999999999999,-7.2,0.0761000000000001,-4.2,-1.2,3.5,0.0999999999999979,1.9,-3.6,6.1,5.4,-5.9,1.2,-1,-3.2,-4,0.9
"1825",2023,1,10,"Boise State",12,"College of Charleston",-1,-7,0.100000000000009,-4.5,0.0793,0.399999999999999,-0.600000000000001,0,-1.6,-8.7,-1.7,-2,2.7,-2.2,-1.3,2.7,0.699999999999999,-4.7,1.1
"1826",2023,1,10,"Boise State",13,"Iona",-1,-3,0.400000000000006,-4.2,0.0780000000000001,0.100000000000001,1.4,1.4,-3.2,-5.6,-6.7,1.7,-3.8,-0.0999999999999943,0.799999999999997,0,1.8,-2.2,4.4
"1827",2023,1,10,"Boise State",13,"Kent State",-1,-4,2.7,-2.90000000000001,0.0944,0.600000000000001,0.0999999999999943,0.399999999999999,-4.9,-4.5,-6.4,-1.3,-11.4,-1.5,0,2.8,0.100000000000001,-1.59999999999999,1.8
"1828",2023,1,10,"Boise State",13,"Louisiana Lafayette",0,-2,-2,-8.5,0.1234,-1.1,-3.3,-0.800000000000001,-0.400000000000002,-7.4,-2.6,-7,-6.4,-1.5,-1.40000000000001,-0.600000000000001,-4.9,-2,3.2
"1829",2023,1,10,"Boise State",13,"Furman",-1,-3,-3.39999999999999,-10.7,0.1421,-3.7,-3.3,0.899999999999999,-0.699999999999999,-3.2,-3.3,-4,-4.4,-8.4,-3.40000000000001,1.6,-2.1,-2,4.8
"1830",2023,1,10,"Boise State",14,"Montana State",-1,-1,4.80000000000001,-4.10000000000001,0.1672,1,-2.1,-0.900000000000002,-2.4,0.699999999999999,-1.7,-13.7,-8.1,-1.7,-0.200000000000003,4,-3.8,0.0999999999999943,5.5
"1831",2023,1,10,"Boise State",14,"Kennesaw State",-1,-2,4,-7.10000000000001,0.2252,-1,-3.90000000000001,-1.2,-1.9,-1.1,-2,-5.8,-8.8,-0.599999999999994,-2.7,-1.1,-3.8,-2.09999999999999,4.1
"1832",2023,1,10,"Boise State",14,"Grand Canyon",-2,0,-1.59999999999999,-12.6,0.2285,-1,0.0999999999999943,-1.7,2.7,-4.1,-6.5,-7.1,-5.8,0.200000000000003,1,-1.6,-1,1.5,6.4
"1833",2023,1,10,"Boise State",14,"UC Santa Barbara",-1,-3,-0.599999999999994,-11.8,0.2336,-2.3,-2.5,-0.100000000000001,-1,-0.200000000000003,-2.3,-4.2,-1.8,-4.09999999999999,-1.1,0.899999999999999,-3.5,1.8,4
"1834",2023,1,10,"Boise State",15,"Vermont",0,1,0,-8.5,0.1655,-3,-3.40000000000001,2.5,0.899999999999999,7.1,1.3,2.3,0.5,-4.8,-2.2,-0.200000000000003,-3.6,1.8,6.6
"1835",2023,1,10,"Boise State",15,"Colgate",-1,-2,-2.09999999999999,-11.9,0.1986,-6.7,-4.6,1.8,0.0999999999999979,1.5,-0.300000000000001,3.1,7.1,-6.4,-3.7,-4.9,-3.9,-1.3,6.4
"1836",2023,1,10,"Boise State",15,"Princeton",4,3,1.60000000000001,-8.7,0.2065,-0.600000000000001,-0.700000000000003,-0.199999999999999,3.2,-2,1,-1.5,-1.9,-2.8,0.599999999999994,2,-2.1,-1,6
"1837",2023,1,10,"Boise State",15,"UNC Asheville",-1,-3,7.80000000000001,-8.8,0.3715,-2,-0.700000000000003,-3.3,-0.199999999999999,0.599999999999998,-4.9,-10.6,0.599999999999998,-0.699999999999996,-1.3,-2.8,0.5,-1.90000000000001,4.6
"1838",2023,1,10,"Boise State",16,"Northern Kentucky",-1,2,7.30000000000001,-8,0.3374,2.1,-4,-0.800000000000001,-5.5,-4.9,-9,3.3,-3.4,3,-1.1,0.799999999999997,-5.7,4.6,9.4
"1839",2023,1,10,"Boise State",16,"Texas A&M Corpus Chris",0,1,4.30000000000001,-13.1,0.3965,0.699999999999996,-5.1,-1.3,-3.2,-6.1,-4.1,-3.7,-11.2,1.7,-6.3,-0.899999999999999,-2.3,-2.7,8.8
"1840",2023,1,10,"Boise State",16,"Howard",-1,2,7.2,-12.3,0.4509,-0.100000000000001,-3.3,-6.1,-3,-7.4,-7.8,-2.1,-7.2,0.800000000000004,-3,-1.2,-2.6,-2.5,10.1
"1841",2023,1,10,"Boise State",16,"Southeast Missouri State",-2,5,10.1,-14,0.5666,1.9,-4.3,-0.600000000000001,-1.3,1.1,-4.1,-7.6,-16.2,0.700000000000003,-3,2.7,-4.3,-5.7,14.3
"1842",2023,1,10,"Boise State",16,"Texas Southern",-1,10,14,-11,0.5931,5.7,-2,-3.6,-0.800000000000001,-2.9,-3.9,-4.2,-10.7,3.3,-0.900000000000006,7.3,-2.6,-2.90000000000001,16.2
"1843",2023,1,10,"Boise State",16,"Fairleigh Dickinson",-1,5,4.5,-24.3,0.6451,0.399999999999999,-8.5,0.399999999999999,-3.7,-5,-5.1,2.8,-7.4,-0.699999999999996,-8.3,1.6,-5.9,-2.3,15.1
"1844",2023,1,10,"USC",10,"Penn State",-3,0,-4.30000000000001,-3.90000000000001,0.00140000000000007,-4.2,-4,4.4,5,10.2,7.9,12.4,3.9,-2.4,-6.4,-4,0.100000000000001,3.60000000000001,0.7
"1845",2023,1,10,"USC",11,"North Carolina State",-1,-1,-1.5,-2.09999999999999,0.0125000000000001,-0.5,-4.59999999999999,4.5,-1,-1.7,6.4,8.5,-4.2,-0.399999999999999,-8.2,-0.399999999999999,1.2,-1.2,1.2
"1846",2023,1,10,"USC",11,"Mississippi State",-1,1,8.5,6,0.0261,4.4,-1,-1.2,-3.9,-6.2,4,-0.800000000000004,2.2,0.600000000000001,-3.8,7.9,2.6,4.5,1.3
"1847",2023,1,10,"USC",11,"Providence",0,1,-3.10000000000001,-4.3,0.027,-0.200000000000003,-4.8,1.2,1.2,-6.2,6.3,-3,4.3,0.200000000000003,-7.2,-0.600000000000001,-0.5,1.2,1.1
"1848",2023,1,10,"USC",11,"Nevada",0,0,2.39999999999999,0.5,0.0282,0.799999999999997,-3.8,2.9,-0.599999999999998,6.1,7.9,-5.7,-1.6,0.800000000000004,-6.9,0.700000000000003,0.899999999999999,2.2,0.7
"1849",2023,1,10,"USC",11,"Arizona State",-2,0,6.09999999999999,2.90000000000001,0.0463,3.8,-1.2,1.2,-2.5,-0.600000000000001,1.2,3,-3.6,3.2,-1.4,3.1,-0.200000000000003,-0.200000000000003,0.8
"1850",2023,1,10,"USC",11,"Pittsburgh",-1,0,-1.30000000000001,-6,0.0902000000000001,-1.90000000000001,-4,1.7,1.4,-1.4,4.8,1.4,-0.800000000000001,-1.6,-6.2,-1.5,0,0.900000000000006,2.6
"1851",2023,1,10,"USC",12,"Drake",-2,-5,1.89999999999999,1.3,0.00690000000000002,-1.8,-2.09999999999999,2.6,0.400000000000002,4.7,10.6,5,3.1,-0.799999999999997,-5.1,-2.2,2.2,1.8,2.3
"1852",2023,1,10,"USC",12,"VCU",-2,-5,6.5,4,0.0292,-0.900000000000006,-1.8,-1.4,-6,0,3.2,-8,-0.699999999999999,-1.2,-3.8,-0.200000000000003,1.1,0.100000000000009,1
"1853",2023,1,10,"USC",12,"Oral Roberts",-2,-8,-0.900000000000006,-3.5,0.0479000000000001,-4.8,-3.3,4.9,0.5,4.5,5.6,9.2,7.8,-5.5,-4.2,-2.5,-0.800000000000004,-2.3,0.1
"1854",2023,1,10,"USC",12,"College of Charleston",-2,-9,2.3,-0.799999999999997,0.0511,-0.200000000000003,-2.7,1.4,-1.2,-6.1,7.5,1.09999999999999,5.1,-1.8,-6.7,1.2,3.1,-3,0.3
"1855",2023,1,10,"USC",13,"Iona",-2,-5,2.59999999999999,-0.5,0.0498000000000001,-0.5,-0.699999999999996,2.8,-2.8,-3,2.5,4.8,-1.4,0.300000000000004,-4.6,-1.5,4.2,-0.5,3.6
"1856",2023,1,10,"USC",13,"Kent State",-2,-6,4.89999999999999,0.799999999999997,0.0662,0,-2,1.8,-4.5,-1.9,2.8,1.8,-9,-1.1,-5.4,1.3,2.5,0.100000000000009,1
"1857",2023,1,10,"USC",13,"Louisiana Lafayette",-1,-4,0.199999999999989,-4.8,0.0952000000000001,-1.7,-5.4,0.600000000000001,0,-4.8,6.6,-3.90000000000001,-4,-1.1,-6.8,-2.1,-2.5,-0.299999999999997,2.4
"1858",2023,1,10,"USC",13,"Furman",-2,-5,-1.2,-7,0.1139,-4.3,-5.4,2.3,-0.299999999999997,-0.600000000000001,5.9,-0.900000000000006,-2,-8,-8.8,0.100000000000001,0.299999999999997,-0.299999999999997,4
"1859",2023,1,10,"USC",14,"Montana State",-2,-3,7,-0.400000000000006,0.139,0.399999999999999,-4.2,0.5,-2,3.3,7.5,-10.6,-5.7,-1.3,-5.6,2.5,-1.4,1.8,4.7
"1860",2023,1,10,"USC",14,"Kennesaw State",-2,-4,6.19999999999999,-3.40000000000001,0.197,-1.6,-6,0.200000000000003,-1.5,1.5,7.2,-2.7,-6.4,-0.199999999999996,-8.1,-2.6,-1.4,-0.399999999999991,3.3
"1861",2023,1,10,"USC",14,"Grand Canyon",-3,-2,0.599999999999994,-8.90000000000001,0.2003,-1.6,-2,-0.299999999999997,3.1,-1.5,2.7,-4,-3.4,0.600000000000001,-4.4,-3.1,1.4,3.2,5.6
"1862",2023,1,10,"USC",14,"UC Santa Barbara",-2,-5,1.59999999999999,-8.09999999999999,0.2054,-2.90000000000001,-4.59999999999999,1.3,-0.599999999999998,2.4,6.9,-1.1,0.600000000000001,-3.7,-6.5,-0.600000000000001,-1.1,3.5,3.2
"1863",2023,1,10,"USC",15,"Vermont",-1,-1,2.19999999999999,-4.8,0.1373,-3.6,-5.5,3.9,1.3,9.7,10.5,5.4,2.9,-4.4,-7.6,-1.7,-1.2,3.5,5.8
"1864",2023,1,10,"USC",15,"Colgate",-2,-4,0.0999999999999943,-8.2,0.1704,-7.3,-6.7,3.2,0.5,4.1,8.9,6.2,9.5,-6,-9.1,-6.4,-1.5,0.400000000000006,5.6
"1865",2023,1,10,"USC",15,"Princeton",3,1,3.8,-5,0.1783,-1.2,-2.8,1.2,3.6,0.600000000000001,10.2,1.59999999999999,0.5,-2.4,-4.8,0.5,0.299999999999997,0.700000000000003,5.2
"1866",2023,1,10,"USC",15,"UNC Asheville",-2,-5,10,-5.09999999999999,0.3433,-2.6,-2.8,-1.9,0.200000000000003,3.2,4.3,-7.5,3,-0.299999999999997,-6.7,-4.3,2.9,-0.200000000000003,3.8
"1867",2023,1,10,"USC",16,"Northern Kentucky",-2,0,9.5,-4.3,0.3092,1.5,-6.09999999999999,0.600000000000001,-5.1,-2.3,0.200000000000003,6.4,-1,3.4,-6.5,-0.700000000000003,-3.3,6.3,8.6
"1868",2023,1,10,"USC",16,"Texas A&M Corpus Chris",-1,-1,6.5,-9.40000000000001,0.3683,0.0999999999999943,-7.2,0.100000000000001,-2.8,-3.5,5.1,-0.600000000000001,-8.8,2.1,-11.7,-2.4,0.100000000000001,-1,8
"1869",2023,1,10,"USC",16,"Howard",-2,0,9.39999999999999,-8.59999999999999,0.4227,-0.700000000000003,-5.4,-4.7,-2.6,-4.8,1.4,1,-4.8,1.2,-8.4,-2.7,-0.200000000000003,-0.799999999999997,9.3
"1870",2023,1,10,"USC",16,"Southeast Missouri State",-3,3,12.3,-10.3,0.5384,1.3,-6.4,0.800000000000001,-0.899999999999999,3.7,5.1,-4.5,-13.8,1.1,-8.4,1.2,-1.9,-4,13.5
"1871",2023,1,10,"USC",16,"Texas Southern",-2,8,16.2,-7.3,0.5649,5.09999999999999,-4.09999999999999,-2.2,-0.399999999999999,-0.300000000000001,5.3,-1.1,-8.3,3.7,-6.3,5.8,-0.200000000000003,-1.2,15.4
"1872",2023,1,10,"USC",16,"Fairleigh Dickinson",-2,3,6.69999999999999,-20.6,0.6169,-0.200000000000003,-10.6,1.8,-3.3,-2.4,4.1,5.9,-5,-0.299999999999997,-13.7,0.100000000000001,-3.5,-0.599999999999994,14.3
"1873",2023,1,10,"Penn State",11,"North Carolina State",2,-1,2.80000000000001,1.80000000000001,0.0111,3.7,-0.599999999999994,0.0999999999999996,-6,-11.9,-1.5,-3.9,-8.1,2,-1.8,3.6,1.09999999999999,-4.80000000000001,0.5
"1874",2023,1,10,"Penn State",11,"Mississippi State",2,1,12.8,9.90000000000001,0.0246999999999999,8.6,3,-5.6,-8.9,-16.4,-3.9,-13.2,-1.7,3,2.59999999999999,11.9,2.5,0.899999999999991,0.6
"1875",2023,1,10,"Penn State",11,"Providence",3,1,1.2,-0.399999999999991,0.0256,4,-0.799999999999997,-3.2,-3.8,-16.4,-1.6,-15.4,0.399999999999999,2.6,-0.800000000000004,3.4,-0.600000000000001,-2.40000000000001,0.4
"1876",2023,1,10,"Penn State",11,"Nevada",3,0,6.7,4.40000000000001,0.0267999999999999,5,0.200000000000003,-1.5,-5.6,-4.1,0,-18.1,-5.5,3.2,-0.5,4.7,0.799999999999997,-1.40000000000001,0
"1877",2023,1,10,"Penn State",11,"Arizona State",1,0,10.4,6.80000000000001,0.0448999999999999,8,2.8,-3.2,-7.5,-10.8,-6.7,-9.4,-7.5,5.6,5,7.1,-0.300000000000004,-3.80000000000001,0.0999999999999999
"1878",2023,1,10,"Penn State",11,"Pittsburgh",2,0,3,-2.09999999999999,0.0888,2.3,0,-2.7,-3.6,-11.6,-3.1,-11,-4.7,0.799999999999997,0.199999999999996,2.5,-0.100000000000001,-2.7,1.9
"1879",2023,1,10,"Penn State",12,"Drake",1,-5,6.2,5.2,0.00549999999999995,2.4,1.90000000000001,-1.8,-4.6,-5.5,2.7,-7.4,-0.800000000000001,1.6,1.3,1.8,2.1,-1.80000000000001,1.6
