"","YEAR","ROUND","WSEED","WTEAM","WSCORE","LSEED","LTEAM","LSCORE","SCORE_DIFF","confW","confL","G","W","ADJOE","ADJDE","BARTHAG","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","X2P_O","X2P_D","X3P_O","X3P_D","ADJ_T","WAB"
"303",2019,1,13,"UC Irvine",70,4,"Kansas State",64,-6,"BW","B12",-2,-6,0.799999999999997,-9.8,0.1693,-1.9,4.1,-0.100000000000001,6.1,-5.4,-1.3,1.9,-2.3,-1.2,8.3,-2.5,-2.5,-1.69999999999999,5.8
"304",2019,1,9,"Baylor",78,8,"Syracuse",69,-9,"B12","ACC",0,0,-4.09999999999999,-5,0.0222,-1.6,-1,-1.2,4.5,-7.7,4,4.5,-2.2,-1.90000000000001,-0.600000000000001,-0.800000000000004,-1.6,0.700000000000003,-0.5
"305",2019,1,2,"Tennessee",77,15,"Colgate",70,7,"SEC","Pat",2,7,13.7,-10.3,0.3527,-0.600000000000001,-2.6,-3.5,0.199999999999999,1.4,3.1,4.9,6.7,1.9,-5.8,-2.8,1.5,0.899999999999991,14.3
"306",2019,1,10,"Iowa",79,7,"Cincinnati",72,-7,"B10","Amer",0,5,-3.8,-6.8,0.0486,-3.7,-2.9,-1.2,2.5,7.6,-0.0999999999999979,-4.7,1.7,-3.8,-8.4,-1.9,3.1,-5.90000000000001,2.6
"307",2019,1,5,"Auburn",78,12,"New Mexico State",77,1,"SEC","WAC",6,0,9.5,-3,0.1265,0.299999999999997,2.8,-1,5.5,-5.4,10.3,-3.7,3.9,-5,3.4,4.1,1.3,2.2,4.7
"308",2019,1,3,"Purdue",61,14,"Old Dominion",48,13,"B10","CUSA",1,0,23.5,-0.299999999999997,0.32,6.4,3.4,-2,0.100000000000001,2.4,2.2,1,-0.699999999999999,7.4,3.7,2.5,1.8,1.09999999999999,7.9
"309",2019,1,10,"Minnesota",86,7,"Louisville",76,-10,"B10","ACC",-2,-2,2.5,-3.2,0.0739,2.7,-2.8,0.399999999999999,-0.799999999999997,-2.3,-2.5,-6.7,3.8,2.1,-2.7,2.5,-2,-0.200000000000003,-0.4
"310",2019,1,7,"Wofford",84,10,"Seton Hall",68,16,"SC","BE",-2,10,8.5,0.199999999999989,0.1143,7.6,0.299999999999997,-1.4,-0.699999999999999,2.3,-4,-6.7,-0.999999999999996,3.3,1.9,9,-1.4,-3.30000000000001,4.4
"311",2019,1,9,"Oklahoma",95,8,"Mississippi",72,-23,"B12","SEC",-1,0,2.8,4.80000000000001,-0.0347,2.7,3.5,1.2,3.3,4.4,1.5,-0.400000000000002,10.4,3,2.40000000000001,1.2,4.1,-0.599999999999994,-1.6
"312",2019,1,3,"Houston",84,14,"Georgia State",55,29,"Amer","SB",4,9,9.3,-10.6,0.3021,-1.6,-7.8,0.100000000000001,-2.8,11.4,-7.8,-3.8,6.4,0.0999999999999943,-8.2,-2.6,-4.9,-4,9.1
"313",2019,1,6,"Buffalo",91,11,"Arizona State",74,17,"MAC","P12",1,9,4.89999999999999,-2.3,0.1069,2.8,-1.2,-2.7,1.3,0,0,-11.1,-6.7,4.90000000000001,2,0.100000000000001,-4.1,3,5.4
"314",2019,1,3,"LSU",79,14,"Yale",74,5,"SEC","Ivy",6,6,7.40000000000001,-5.90000000000001,0.2047,-4.4,2.6,0.0999999999999979,4.9,10.4,6.2,7,2,-3.1,1.6,-4.6,2.7,-1,8.2
"315",2019,1,12,"Oregon",72,5,"Wisconsin",54,-18,"P12","B10",-4,-2,0.100000000000009,-3.10000000000001,0.0402,-0.899999999999999,-1.2,-3.2,-3.7,-5.1,-2.3,-2.1,-8.1,-1.9,-4.7,0.799999999999997,2.5,-0.400000000000006,7.4
"316",2019,1,3,"Texas Tech",72,14,"Northern Kentucky",57,15,"B12","Horz",5,5,7.40000000000001,-16.1,0.2977,-1.1,-6.1,-0.100000000000001,4.4,-3.2,2.7,-1.9,1.4,-2.2,-8,0.5,-2.3,-1.8,9.2
"317",2019,1,10,"Florida",70,7,"Nevada",61,-9,"SEC","MWC",-2,9,2.2,4.30000000000001,-0.0329,3.90000000000001,-0.399999999999999,-3.3,-3.2,-3.4,-7.3,10.9,-5.6,5.4,-2.2,1.3,1.6,6.5,3.1
"318",2019,1,12,"Murray State",83,5,"Marquette",64,-19,"OVC","BE",3,-4,1.3,-2.69999999999999,0.0672,-1.3,-0.200000000000003,2.2,-2.8,-2.6,-4.6,1.6,8.5,-6.2,-3.2,3.9,3.5,0.299999999999997,1.5
"319",2019,1,9,"Washington",78,8,"Utah State",61,-17,"P12","MWC",-2,1,5.7,3.7,0.0232,1.8,-1,-1.6,-6.9,2.9,-12.6,2,0.299999999999997,2.3,-3.8,0.700000000000003,1.9,2.3,-1.1
"320",2019,1,9,"UCF",73,8,"VCU",58,-15,"Amer","A10",0,1,-8.10000000000001,-5.7,-0.0142,-2.8,-1.9,2.4,5.4,1.5,1,-9.59999999999999,7.4,1.1,-0.700000000000003,-6,-2.8,3.3,-0.9
"321",2019,2,2,"Michigan",64,10,"Florida",49,15,"B10","SEC",1,10,4.3,-6,0.0718,1.8,-4,-4,-4.4,-5.9,-7.4,-2.4,-9.5,2.3,-4.2,0.800000000000004,-2.5,1.60000000000001,8.5
"322",2019,2,1,"North Carolina",81,9,"Washington",59,22,"ACC","P12",0,2,14.5,-1.69999999999999,0.1485,0.799999999999997,1.4,-2.6,-5.9,6.2,-12.1,-4.5,-5.6,0.200000000000003,1.9,1.2,0.100000000000001,8.7,6.9
"323",2019,2,1,"Virginia",63,9,"Oklahoma",51,12,"ACC","B12",4,15,12.5,-3.19999999999999,0.0956,4.8,-2.8,-2.3,0.199999999999999,4.6,-2.4,-2.2,3.2,2.8,-0.0999999999999943,4.9,-4.4,-9.59999999999999,8.6
"324",2019,2,1,"Gonzaga",83,9,"Baylor",71,12,"WCC","B12",3,13,8.80000000000001,-9.3,0.1344,7.8,-4.9,-4.8,0.399999999999999,-6.4,-2.6,3,-10.6,10.2,-4.1,2.2,-4.1,5.40000000000001,6.1
"325",2019,2,1,"Duke",77,9,"UCF",76,1,"ACC","Amer",5,8,6.2,-4.09999999999999,0.0666,0.700000000000003,-0.399999999999999,-0.100000000000001,1.4,6.1,-0.100000000000001,-12.1,-5.2,6,0.5,-5.7,-1.4,7.19999999999999,9.2
"326",2019,2,4,"Virginia Tech",67,12,"Liberty",58,9,"ACC","BSth",2,-3,8.59999999999999,-6.19999999999999,0.1929,-0.299999999999997,0.100000000000001,0.100000000000001,1.1,4.4,0.800000000000001,5.2,-6.4,-3.5,0.700000000000003,2.6,-0.599999999999994,1.59999999999999,5.6
"327",2019,2,5,"Auburn",89,4,"Kansas",75,-14,"SEC","B12",-3,-4,-8.39999999999999,-2.8,-0.0327999999999999,-1.8,-3.90000000000001,2,-6.4,-1.5,-4.9,1.6,-8.6,0.899999999999999,-5.4,-3.1,-1.2,2.2,2.2
"328",2019,2,3,"Purdue",87,6,"Villanova",61,26,"B10","BE",0,0,8.2,-4.60000000000001,0.1091,0.399999999999999,-1.4,-1.1,0.600000000000001,4.2,-0.699999999999999,-4.5,3.5,-2.2,-2.5,2.2,-0.0999999999999943,1.90000000000001,2.5
"329",2019,2,2,"Kentucky",62,7,"Wofford",56,6,"SEC","SC",5,0,1.09999999999999,-7.3,0.0676,-4.5,-3.3,2.5,-1.2,5,0.300000000000001,14.1,-5,-1,-7,-6,1.7,-0.199999999999989,4.8
"330",2019,2,2,"Tennessee",83,10,"Iowa",77,6,"SEC","B10",1,8,6.7,-5.39999999999999,0.1103,2.59999999999999,-3.4,-1.4,-0.399999999999999,1.8,0.800000000000001,-9,6.1,4,-8.8,0.300000000000004,3,-2.10000000000001,6.7
"331",2019,2,3,"Houston",74,11,"Ohio State",59,15,"Amer","B10",2,13,7.90000000000001,-3.3,0.111,1.8,-5.8,-2.2,0,6.8,0.100000000000001,-2.1,5.5,1.59999999999999,-4.9,1.4,-4.8,0.0999999999999943,6.9
"332",2019,2,2,"Michigan State",70,10,"Minnesota",50,20,"B10","B10",3,10,9.5,-5.3,0.1313,7,-5.6,1.4,-2,2.5,-2,-8,-0.699999999999999,5.8,-6.8,6.1,-2.4,-0.200000000000003,8
"333",2019,2,13,"UC Irvine",73,12,"Oregon",54,-19,"BW","P12",2,-6,0.899999999999991,-5.89999999999999,0.1229,0.700000000000003,2.3,0.300000000000001,4.2,-4.1,1.8,0.699999999999999,0.899999999999999,1.5,8.09999999999999,-0.799999999999997,-4.9,-1.19999999999999,-1.8
"334",2019,2,3,"LSU",69,6,"Maryland",67,2,"SEC","B10",1,5,6.30000000000001,3.3,0.0206000000000001,-0.199999999999996,4,-1.5,6,2.6,6,4.3,6.5,2.1,4.7,-3,1.8,3.5,3.1
"335",2019,2,3,"Texas Tech",78,6,"Buffalo",58,20,"B12","MAC",3,-1,1.60000000000001,-10.1,0.0877,0.100000000000001,-4.3,1.7,2.5,-4.3,1.8,0.199999999999996,4.7,-2.90000000000001,-7.4,2.8,0.399999999999999,-7.40000000000001,1.5
"336",2019,2,4,"Florida State",90,12,"Murray State",62,28,"ACC","OVC",6,1,1.3,-7.69999999999999,0.1294,-4.3,0.700000000000003,1.7,0.900000000000002,0.799999999999997,-3.7,2.3,8.3,-5.3,-3,-1.7,4.6,-0.200000000000003,6.4
"337",2021,1,2,"Houston",87,15,"Cleveland State",56,31,"Amer","Horz",0,5,20.7,-9.8,0.4841,0.699999999999996,-6,-2.2,1.4,8.5,-3.8,-1.2,5.2,-2.2,-7.9,3.6,-2.3,-1.2,6.7
"338",2021,1,10,"Rutgers",60,7,"Clemson",56,-4,"B10","ACC",-3,1,-0.799999999999997,0,-0.00959999999999994,0.199999999999996,1,3.1,2.7,-0.799999999999997,-2.5,-4.1,-3.6,-2.7,0.100000000000001,3.5,1.6,-3.39999999999999,1
"339",2021,1,3,"West Virginia",84,14,"Morehead State",67,17,"B12","OVC",-1,-5,16.6,-1.40000000000001,0.3268,-3.2,3.2,-5.9,2.7,4.3,6.4,2.6,5.4,-5.4,3.7,1,1.6,4,5
"340",2021,1,11,"Syracuse",78,6,"San Diego State",62,-16,"ACC","MWC",1,7,-1.7,-7.59999999999999,0.0789000000000001,2,-1.8,0.899999999999999,1.7,-0.200000000000003,-9.1,6.2,7.6,-0.399999999999999,-4.7,3.8,1.2,-3.40000000000001,2.3
"341",2021,1,4,"Oklahoma State",69,13,"Liberty",60,9,"B12","ASun",4,-3,0.200000000000003,-9.2,0.1781,-5.3,-0.799999999999997,5.8,2,8.8,7.8,10.9,0.899999999999999,-4,-0.899999999999999,-5,-0.500000000000004,8.2,6.3
"342",2021,1,12,"Oregon State",70,5,"Tennessee",56,-14,"P12","SEC",-2,1,0.299999999999997,-10.4,0.1783,1.4,-4.5,1,4.4,1.6,-0.799999999999997,1.1,-7.1,2.9,-7.7,-0.800000000000004,0.400000000000002,1.80000000000001,4
"343",2021,1,8,"Loyola Chicago",71,9,"Georgia Tech",60,11,"MVC","ACC",1,7,-4.5,-6.5,0.0316,2.4,-5.5,2.6,-1.1,1.2,-8.7,1.7,-6.5,3.2,-5.2,0.800000000000004,-4.2,-3.8,-0.2
"344",2021,1,1,"Illinois",78,16,"Drexel",49,29,"B10","CAA",10,11,9.8,-14.6,0.3771,1.3,-3,-1.4,-0.299999999999997,3.6,-2.1,10.7,3.3,1.8,-5,0.399999999999999,0.600000000000001,6.3,13.4
"345",2021,1,15,"Oral Roberts",75,2,"Ohio State",72,-3,"Sum","B10",7,5,15.1,-10.1,0.4359,-0.5,-1.5,-0.399999999999999,-3.2,5.9,-5.6,9.8,0.699999999999996,2.4,-1.6,-2.3,-1.5,-4.5,11.1
"346",2021,1,7,"Florida",75,10,"Virginia Tech",70,5,"SEC","ACC",2,-1,1.3,-1.09999999999999,0.0322,0,-0.899999999999999,3.4,2.9,2.3,7.2,0.599999999999994,3.9,0.199999999999996,0.799999999999997,0,-2.4,2.09999999999999,0.5
"347",2021,1,3,"Arkansas",85,14,"Colgate",68,17,"SEC","Pat",13,8,-0.399999999999991,-8.8,0.1356,-5.6,1.9,3.6,3.7,3.8,0.599999999999998,1.6,4.2,-3.5,-2.6,-6.3,6.5,1.19999999999999,4.3
"348",2021,1,6,"Texas Tech",65,11,"Utah State",53,12,"B12","MWC",0,-3,7.09999999999999,2.2,0.0488,-0.0999999999999943,2.3,-3.5,4.1,-1.5,8.4,9.9,10.3,-0.899999999999999,1.9,1.1,2.1,-3.3,2
"349",2021,1,13,"North Texas",78,4,"Purdue",69,-9,"CUSA","B10",2,1,8,-1.69999999999999,0.1416,-2.6,2.9,-1.7,-4.5,4.3,-2.8,5,-1.4,-0.799999999999997,4.90000000000001,-3.8,-0.100000000000001,3.3,6.3
"350",2021,1,5,"Villanova",73,12,"Winthrop",63,10,"BE","BSth",-2,-7,13.7,-0.200000000000003,0.2101,-0.200000000000003,2.8,-6,-3.5,-7.7,2.6,-5.7,-8,-0.200000000000003,1.8,-0.0999999999999943,3,-8.7,2.3
"351",2021,1,9,"Wisconsin",85,8,"North Carolina",62,-23,"B10","ACC",-1,1,-2.5,1.19999999999999,-0.0386,-0.899999999999999,0.800000000000004,7,1.5,17.5,1.2,8,-1.4,2.6,-0.300000000000004,-4.3,1.4,6.8,0.0999999999999996
"352",2021,1,1,"Baylor",79,16,"Hartford",55,24,"B12","AE",1,7,25.9,-5.09999999999999,0.5203,7.1,1.5,-1.4,4.2,12.7,2.3,-1.6,6.7,2.8,-2.6,9.09999999999999,5.3,1.89999999999999,11.5
"353",2021,1,2,"Alabama",68,15,"Iona",55,13,"SEC","MAAC",13,12,9.90000000000001,-11.4,0.3893,0.0999999999999943,-0.300000000000004,-3.8,1.5,-1.9,3.7,-7.5,-14.4,0.200000000000003,0.600000000000001,-0.399999999999999,-1.3,5.40000000000001,10
"354",2021,1,10,"Maryland",63,7,"Connecticut",54,-9,"B10","BE",-6,-1,4.59999999999999,-0.200000000000003,0.0452999999999999,-3.1,-2.3,0.800000000000001,2.7,16,5,-3,11.3,-3.8,-0.799999999999997,-1.3,-2.7,0.299999999999997,1.9
"355",2021,1,14,"Abilene Christian",53,3,"Texas",52,-1,"Slnd","B12",3,-4,12,-1.2,0.2081,0,1.3,0.800000000000001,-8.9,0.699999999999999,-1,0,-5.8,1.6,-0.5,-2,3.2,-0.900000000000006,5.3
"356",2021,1,11,"UCLA",73,6,"BYU",62,-11,"P12","WCC",-1,3,0.5,-4.2,0.0641,3,-4.1,2.4,-1.6,-1.8,-1.1,-4.8,1.4,3.9,-3.9,0.599999999999994,-2.7,3.5,2.3
"357",2021,1,4,"Florida State",64,13,"UNC Greensboro",54,10,"ACC","SC",-7,-5,15.5,-3.5,0.2952,6.2,-1.6,4.5,-1.4,3,5.5,8.9,-0.100000000000001,1.8,-4.09999999999999,9,1.4,2.10000000000001,6
"358",2021,1,5,"Colorado",96,12,"Georgetown",73,23,"P12","BE",5,9,5.2,0.299999999999997,0.0529,2.4,-0.299999999999997,-4.9,3.6,-1.5,-1.7,-0.400000000000002,2.1,4.2,-0.899999999999999,0.100000000000001,0.699999999999996,-3.2,3.6
"359",2021,1,8,"LSU",76,9,"Saint Bonaventure",61,15,"SEC","A10",7,2,8.2,6.89999999999999,0.000400000000000067,2.3,3,-0.799999999999997,-1.1,-2.1,4.4,6.1,0.800000000000001,3.7,6.2,-0.399999999999999,-0.600000000000001,5.7,0.3
"360",2021,1,1,"Michigan",82,16,"Texas Southern",66,16,"B10","SWAC",1,4,20.8,-12.4,0.6214,6.6,-1.6,-5.1,-4.1,-3.5,-0.899999999999999,-10,-9.3,2.3,-2.90000000000001,11,1.1,-4.89999999999999,11.7
"361",2021,1,2,"Iowa",86,15,"Grand Canyon",74,12,"B10","WAC",9,4,20.8,-0.299999999999997,0.2639,1.6,3.4,-7.1,-0.300000000000001,-1.7,6,-2.7,-7,-3.3,0.899999999999999,6.4,4.9,4.59999999999999,8.8
"362",2021,1,3,"Kansas",93,14,"Eastern Washington",84,9,"B12","BSky",5,4,0.799999999999997,-11.1,0.2235,-4.3,-0.5,1.2,3.5,7,1.1,0.100000000000001,-1.2,-4.90000000000001,-1.7,-2.1,1,-4,7.8
"363",2021,1,6,"USC",72,11,"Drake",56,16,"P12","MVC",2,-3,0.200000000000003,-9.59999999999999,0.1544,-2.4,-3,2.9,-1.4,4.1,2.4,12.3,-4.9,-2.3,-7.5,-1.8,3.4,0.5,2.1
"364",2021,1,13,"Ohio",62,4,"Virginia",58,-4,"MAC","ACC",2,2,2.69999999999999,-6.8,0.1364,0.300000000000004,-3.2,-1.6,-4.8,-5.6,-4.8,-7.6,-5.6,-1.1,-5.5,1.5,0.299999999999997,-9.4,5.4
"365",2021,1,5,"Creighton",63,12,"UC Santa Barbara",62,1,"BE","BW",4,-2,6.5,-3.3,0.141,2.7,-0.800000000000004,-0.699999999999999,-3,-3.4,3.7,-8.6,-2.3,2.9,-0.5,1.90000000000001,-1.3,3.3,3.7
"366",2021,1,8,"Oklahoma",72,9,"Missouri",68,4,"B12","SEC",0,-1,-0.299999999999997,-0.5,0.00429999999999997,-0.100000000000001,0.399999999999999,-3.1,0.300000000000001,-1.3,-1.7,-8.4,-13.6,-1.8,-2,1.8,2.7,-1,-1.8
"367",2021,1,1,"Gonzaga",98,16,"Norfolk State",55,43,"WCC","MEAC",5,10,26,-14.3,0.6093,11.3,0.100000000000001,-1.7,-0.399999999999999,1.6,-5.3,-1.9,-16.1,17.9,-0.400000000000006,-0.899999999999999,0.800000000000001,6.69999999999999,13.5
"368",2021,2,2,"Houston",63,10,"Rutgers",60,3,"Amer","B10",0,9,13.9,-1,0.1156,1.09999999999999,-4.8,-0.0999999999999979,2.7,12,-1.1,3,9.2,-2,-4.4,4.4,-3.6,-2.8,2.1
"369",2021,2,11,"Syracuse",75,3,"West Virginia",72,-3,"ACC","B12",2,2,3.10000000000001,-2.3,0.0644,-2,1.7,1,-0.100000000000001,5.5,-2.2,11.3,3.4,-4.5,2,2,0.699999999999996,0.199999999999989,2.5
"370",2021,2,12,"Oregon State",80,4,"Oklahoma State",70,-10,"P12","B12",0,3,0.799999999999997,-7.3,0.1461,3.4,-3.2,4.2,0.800000000000001,2.1,0.800000000000001,2.4,-7.7,5.9,-5.6,-0.800000000000004,0.300000000000001,6.5,6.2
"371",2021,2,8,"Loyola Chicago",71,1,"Illinois",58,-13,"MVC","B10",3,-1,9.2,2.10000000000001,0.0403,-0.699999999999996,-0.100000000000001,-0.300000000000001,-5.5,7,1.2,8.5,8.1,-2.7,-0.100000000000001,1.9,0.200000000000003,6.8,7.2
"372",2021,2,15,"Oral Roberts",81,7,"Florida",78,-3,"Sum","SEC",0,-2,3.59999999999999,-13.7,0.3767,-1.1,-2.9,5,2.3,7.5,-1.5,6,1.7,2.2,-0.600000000000001,-3.09999999999999,-5,-2.80000000000001,6.5
"373",2021,2,3,"Arkansas",68,6,"Texas Tech",66,2,"SEC","B12",1,5,-1.89999999999999,-1,-0.00599999999999989,1.8,-0.299999999999997,1.2,-3.5,-2.1,-3.5,-6.59999999999999,-7.1,3.2,2.1,-0.800000000000004,-2.5,7.39999999999999,3.7
"374",2021,2,5,"Villanova",84,13,"North Texas",61,23,"BE","CUSA",-3,-1,13.5,2.10000000000001,0.1498,-1.2,6.09999999999999,-6.9,-2.4,0,-2.1,2.8,-5.9,-0.100000000000001,6.2,-2.09999999999999,3.8,1.8,5.7
"375",2021,2,1,"Baylor",76,9,"Wisconsin",63,13,"B12","B10",-5,5,11.9,4.09999999999999,0.0385,8.1,1.2,4.1,6.8,13.8,5.8,0.100000000000001,3.2,7.8,1,5.8,1,3.8,4.4
"376",2021,2,2,"Alabama",96,10,"Maryland",77,19,"SEC","B10",2,8,1,-4.90000000000001,0.0608,-1.3,-3.2,1.8,4.2,10.6,5,-4,6.3,-2.7,0,0.200000000000003,-5.5,8.5,6.6
"377",2021,2,11,"UCLA",67,14,"Abilene Christian",47,20,"P12","Slnd",3,-6,10.5,2.8,0.1373,-0.899999999999999,5.3,-2.8,-9.1,-0.200000000000003,-3.5,-1.4,-14.5,-0.199999999999996,3.1,-1,6,-5.3,2.1
"378",2021,2,4,"Florida State",71,5,"Colorado",53,18,"ACC","P12",-8,-6,4.09999999999999,0.5,0.026,2.4,-1.2,3.3,-0.199999999999999,4.5,5.8,2.8,8.3,1.8,-2.3,2.3,0,4.10000000000001,-0.1
"379",2021,2,1,"Michigan",86,8,"LSU",78,8,"B10","SEC",-3,2,-1.2,-8.7,0.0652999999999999,2.1,-3.6,0.199999999999999,-3.3,-2.1,-8,-5,-4.6,0.299999999999997,-9,3.7,3.5,-3.5,4.8
"380",2021,2,7,"Oregon",95,2,"Iowa",80,-15,"P12","B10",3,1,10.4,-2.5,0.1141,0.200000000000003,-1.8,-3.5,-4,2.4,1.4,5.2,-4.5,-0.5,-4.1,0.700000000000003,1.2,2.8,2.6
"381",2021,2,6,"USC",85,3,"Kansas",51,-34,"P12","B12",-2,-2,-3.5,-2,-0.00880000000000003,-2.3,1.6,-0.400000000000002,2.6,-4.8,-0.400000000000002,-7,1.7,-2.8,3.7,-1,-1.6,1,0.6
"382",2021,2,5,"Creighton",72,13,"Ohio",58,14,"BE","MAC",6,4,2.5,-6.40000000000001,0.131,-0.0999999999999943,-4.2,-1.2,-2.2,-3.9,0.800000000000001,-2.7,-4.5,-0.100000000000001,-5.5,0.100000000000001,-1.6,-0.200000000000003,5.5
"383",2021,2,1,"Gonzaga",87,8,"Oklahoma",71,16,"WCC","B12",1,11,14.4,-4.7,0.1149,10.2,-1.4,0.300000000000001,1.6,3.1,-4.1,7.6,3.1,13.2,0.5,2.7,-2.9,7,8.2
